%time,field.header.seq,field.header.stamp,field.header.frame_id,field.boxes0.header.seq,field.boxes0.header.stamp,field.boxes0.header.frame_id,field.boxes0.pose.position.x,field.boxes0.pose.position.y,field.boxes0.pose.position.z,field.boxes0.pose.orientation.x,field.boxes0.pose.orientation.y,field.boxes0.pose.orientation.z,field.boxes0.pose.orientation.w,field.boxes0.scale.x,field.boxes0.scale.y,field.boxes0.scale.z,field.boxes0.id,field.boxes0.pdf,field.boxes1.header.seq,field.boxes1.header.stamp,field.boxes1.header.frame_id,field.boxes1.pose.position.x,field.boxes1.pose.position.y,field.boxes1.pose.position.z,field.boxes1.pose.orientation.x,field.boxes1.pose.orientation.y,field.boxes1.pose.orientation.z,field.boxes1.pose.orientation.w,field.boxes1.scale.x,field.boxes1.scale.y,field.boxes1.scale.z,field.boxes1.id,field.boxes1.pdf,field.boxes2.header.seq,field.boxes2.header.stamp,field.boxes2.header.frame_id,field.boxes2.pose.position.x,field.boxes2.pose.position.y,field.boxes2.pose.position.z,field.boxes2.pose.orientation.x,field.boxes2.pose.orientation.y,field.boxes2.pose.orientation.z,field.boxes2.pose.orientation.w,field.boxes2.scale.x,field.boxes2.scale.y,field.boxes2.scale.z,field.boxes2.id,field.boxes2.pdf,field.boxes3.header.seq,field.boxes3.header.stamp,field.boxes3.header.frame_id,field.boxes3.pose.position.x,field.boxes3.pose.position.y,field.boxes3.pose.position.z,field.boxes3.pose.orientation.x,field.boxes3.pose.orientation.y,field.boxes3.pose.orientation.z,field.boxes3.pose.orientation.w,field.boxes3.scale.x,field.boxes3.scale.y,field.boxes3.scale.z,field.boxes3.id,field.boxes3.pdf,field.boxes4.header.seq,field.boxes4.header.stamp,field.boxes4.header.frame_id,field.boxes4.pose.position.x,field.boxes4.pose.position.y,field.boxes4.pose.position.z,field.boxes4.pose.orientation.x,field.boxes4.pose.orientation.y,field.boxes4.pose.orientation.z,field.boxes4.pose.orientation.w,field.boxes4.scale.x,field.boxes4.scale.y,field.boxes4.scale.z,field.boxes4.id,field.boxes4.pdf,field.boxes5.header.seq,field.boxes5.header.stamp,field.boxes5.header.frame_id,field.boxes5.pose.position.x,field.boxes5.pose.position.y,field.boxes5.pose.position.z,field.boxes5.pose.orientation.x,field.boxes5.pose.orientation.y,field.boxes5.pose.orientation.z,field.boxes5.pose.orientation.w,field.boxes5.scale.x,field.boxes5.scale.y,field.boxes5.scale.z,field.boxes5.id,field.boxes5.pdf,field.boxes6.header.seq,field.boxes6.header.stamp,field.boxes6.header.frame_id,field.boxes6.pose.position.x,field.boxes6.pose.position.y,field.boxes6.pose.position.z,field.boxes6.pose.orientation.x,field.boxes6.pose.orientation.y,field.boxes6.pose.orientation.z,field.boxes6.pose.orientation.w,field.boxes6.scale.x,field.boxes6.scale.y,field.boxes6.scale.z,field.boxes6.id,field.boxes6.pdf,field.boxes7.header.seq,field.boxes7.header.stamp,field.boxes7.header.frame_id,field.boxes7.pose.position.x,field.boxes7.pose.position.y,field.boxes7.pose.position.z,field.boxes7.pose.orientation.x,field.boxes7.pose.orientation.y,field.boxes7.pose.orientation.z,field.boxes7.pose.orientation.w,field.boxes7.scale.x,field.boxes7.scale.y,field.boxes7.scale.z,field.boxes7.id,field.boxes7.pdf,field.boxes8.header.seq,field.boxes8.header.stamp,field.boxes8.header.frame_id,field.boxes8.pose.position.x,field.boxes8.pose.position.y,field.boxes8.pose.position.z,field.boxes8.pose.orientation.x,field.boxes8.pose.orientation.y,field.boxes8.pose.orientation.z,field.boxes8.pose.orientation.w,field.boxes8.scale.x,field.boxes8.scale.y,field.boxes8.scale.z,field.boxes8.id,field.boxes8.pdf
1736135402138128814,1373,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8551759059935204,-0.22849356578896868,0.06371774706240388,-0.4861657365021354,0.5044914792795208,-0.5089730706752021,0.5000776312865373,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.839685909251201,-0.2578036463532949,0.19163639266245425,-0.5000046506399424,0.5045433642043998,-0.49344864559495644,0.501936028928227,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8526728449110115,0.04871297156301724,0.06917577094184973,-0.490399357142238,0.5034106557097151,-0.49076350656654555,0.5150120026318826,0.0,0.0,0.0,17,0.0013044439256191254,0,1736133946544651508,map,0.8484508416351656,-0.26946790266400034,0.27625270581735095,-0.48615446680951413,0.5152877733734375,-0.49327768040548803,0.5047865638334527,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8603057947592048,0.19692542654950618,0.2844111439240563,-0.5061620051274136,0.48255796107770177,-0.49685106981049093,0.5138840853676033,0.0,0.0,0.0,122,0.009755898267030716,0,1736133946544700384,map,0.860433348865989,0.1976742562725367,0.18655459434341812,-0.48373146137994877,0.49839121389158364,-0.4788971128755641,0.5369056029381162,0.0,0.0,0.0,124,0.0010682704159989953,0,1736133946544723987,map,0.8329276745687241,-0.04035915686403387,0.28189304536597004,-0.5037076034995399,0.4973857150228593,-0.4900375941648284,0.5086740183782699,0.0,0.0,0.0,125,0.6464731693267822,0,1736133946544748306,map,0.8470944535931113,-0.03173168742614327,0.18605413600099702,-0.4906168368079967,0.4911401895662756,-0.5136842259631395,0.5041874151840445,0.0,0.0,0.0,126,0.13170143961906433
1736135402238285288,1374,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8551759059935204,-0.22849356578896868,0.06371774706240388,-0.4861657365021354,0.5044914792795208,-0.5089730706752021,0.5000776312865373,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.839685909251201,-0.2578036463532949,0.19163639266245425,-0.5000046506399424,0.5045433642043998,-0.49344864559495644,0.501936028928227,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8526728449110115,0.04871297156301724,0.06917577094184973,-0.490399357142238,0.5034106557097151,-0.49076350656654555,0.5150120026318826,0.0,0.0,0.0,17,0.001350298523902893,0,1736133946544651508,map,0.8484508416351656,-0.26946790266400034,0.27625270581735095,-0.48615446680951413,0.5152877733734375,-0.49327768040548803,0.5047865638334527,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8603057947592048,0.19692542654950618,0.2844111439240563,-0.5061620051274136,0.48255796107770177,-0.49685106981049093,0.5138840853676033,0.0,0.0,0.0,122,0.009432430379092693,0,1736133946544700384,map,0.860433348865989,0.1976742562725367,0.18655459434341812,-0.48373146137994877,0.49839121389158364,-0.4788971128755641,0.5369056029381162,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8329276745687241,-0.04035915686403387,0.28189304536597004,-0.5037076034995399,0.4973857150228593,-0.4900375941648284,0.5086740183782699,0.0,0.0,0.0,125,0.6764079332351685,0,1736133946544748306,map,0.8470944535931113,-0.03173168742614327,0.18605413600099702,-0.4906168368079967,0.4911401895662756,-0.5136842259631395,0.5041874151840445,0.0,0.0,0.0,126,0.14431427419185638
1736135402337857970,1375,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8551759059935204,-0.22849356578896868,0.06371774706240388,-0.4861657365021354,0.5044914792795208,-0.5089730706752021,0.5000776312865373,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.839685909251201,-0.2578036463532949,0.19163639266245425,-0.5000046506399424,0.5045433642043998,-0.49344864559495644,0.501936028928227,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8526728449110115,0.04871297156301724,0.06917577094184973,-0.490399357142238,0.5034106557097151,-0.49076350656654555,0.5150120026318826,0.0,0.0,0.0,17,0.0013445229269564152,0,1736133946544651508,map,0.8484508416351656,-0.26946790266400034,0.27625270581735095,-0.48615446680951413,0.5152877733734375,-0.49327768040548803,0.5047865638334527,0.0,0.0,0.0,121,0.001061985269188881,0,1736133946544676065,map,0.8603057947592048,0.19692542654950618,0.2844111439240563,-0.5061620051274136,0.48255796107770177,-0.49685106981049093,0.5138840853676033,0.0,0.0,0.0,122,0.009244203567504883,0,1736133946544700384,map,0.860433348865989,0.1976742562725367,0.18655459434341812,-0.48373146137994877,0.49839121389158364,-0.4788971128755641,0.5369056029381162,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8329276745687241,-0.04035915686403387,0.28189304536597004,-0.5037076034995399,0.4973857150228593,-0.4900375941648284,0.5086740183782699,0.0,0.0,0.0,125,0.7034018635749817,0,1736133946544748306,map,0.8470944535931113,-0.03173168742614327,0.18605413600099702,-0.4906168368079967,0.4911401895662756,-0.5136842259631395,0.5041874151840445,0.0,0.0,0.0,126,0.15486998856067657
1736135402439165770,1376,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8551759059935204,-0.22849356578896868,0.06371774706240388,-0.4861657365021354,0.5044914792795208,-0.5089730706752021,0.5000776312865373,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.839685909251201,-0.2578036463532949,0.19163639266245425,-0.5000046506399424,0.5045433642043998,-0.49344864559495644,0.501936028928227,0.0,0.0,0.0,16,0.0031807024497538805,0,1736133946544622659,map,0.8526728449110115,0.04871297156301724,0.06917577094184973,-0.490399357142238,0.5034106557097151,-0.49076350656654555,0.5150120026318826,0.0,0.0,0.0,17,0.0012612621067091823,0,1736133946544651508,map,0.8484508416351656,-0.26946790266400034,0.27625270581735095,-0.48615446680951413,0.5152877733734375,-0.49327768040548803,0.5047865638334527,0.0,0.0,0.0,121,0.004187393933534622,0,1736133946544676065,map,0.8603057947592048,0.19692542654950618,0.2844111439240563,-0.5061620051274136,0.48255796107770177,-0.49685106981049093,0.5138840853676033,0.0,0.0,0.0,122,0.016167962923645973,0,1736133946544700384,map,0.860433348865989,0.1976742562725367,0.18655459434341812,-0.48373146137994877,0.49839121389158364,-0.4788971128755641,0.5369056029381162,0.0,0.0,0.0,124,0.0015355207724496722,0,1736133946544723987,map,0.8329276745687241,-0.04035915686403387,0.28189304536597004,-0.5037076034995399,0.4973857150228593,-0.4900375941648284,0.5086740183782699,0.0,0.0,0.0,125,0.7319622039794922,0,1736133946544748306,map,0.8470944535931113,-0.03173168742614327,0.18605413600099702,-0.4906168368079967,0.4911401895662756,-0.5136842259631395,0.5041874151840445,0.0,0.0,0.0,126,0.15491195023059845
1736135411738287973,1377,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8533351027655598,-0.22585996948203552,0.06703995631964041,-0.49272988830083686,0.4901759262947713,-0.4951687467214434,0.5212990799209448,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8563356927210064,-0.2550549720974363,0.19338251762651354,-0.5039186829449461,0.49235981814586355,-0.48890193417999245,0.5144148804316087,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.861995219087967,0.051575843926377846,0.06813296900291888,-0.4931555405514512,0.5040533663088864,-0.4944699423040816,0.5081606959357293,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8766984357399024,-0.2615673754277846,0.28258554777858474,-0.5074481938030616,0.5311376484217579,-0.46856365022623103,0.4907517037379352,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8739772422439098,0.20018570891051848,0.2873020130183985,-0.5056866646299999,0.48744163320215955,-0.4941077328202556,0.5123857919613163,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.8760733396480609,0.2018127650118063,0.18923743173688812,-0.485220543364405,0.5011912238262515,-0.48142754669960874,0.5306561021372432,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8696747221035692,-0.03249972548359123,0.2875513695238582,0.47243520589221283,-0.5085275340051864,0.5212523822818641,-0.49648834564133354,0.0,0.0,0.0,125,0.0010000000474974513,0,1736133946544748306,map,0.8719023005435735,-0.026419518948571044,0.19024557519504887,-0.4926790841820334,0.4906096886071454,-0.508510050871386,0.5079241888482318,0.0,0.0,0.0,126,0.0010000000474974513
1736135411836977204,1378,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8561168787442974,-0.22665514638085033,0.06558013452617686,-0.4878212439538678,0.5022556045974053,-0.5083671132448204,0.501330848610898,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8572131823713958,-0.25577331469829745,0.19338689882610355,-0.4964535335739631,0.4908771285715535,-0.49773845902818076,0.5146163231491241,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.851031428066988,0.047708161623956136,0.07240662512323529,-0.4761914954615084,0.4989871189131065,-0.5075967747949841,0.5163322854777328,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8788167478534112,-0.26246894392785736,0.2824535445897695,-0.485875708140475,0.5222784232157036,-0.4898774491928928,0.5011687636461141,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8753784684625312,0.20101220725217103,0.2872260719876506,-0.5036111362052083,0.48047673845061295,-0.494815009390299,0.5202653493939782,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.8806056979987977,0.20465241071009496,0.1883829441449953,-0.4991892795244412,0.500589997866634,-0.46830604875004006,0.5300086432765763,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8721562830952498,-0.032536035991016204,0.2875801094205262,0.477870850132994,-0.5076509981630455,0.5169124037419596,-0.49672072788936644,0.0,0.0,0.0,125,0.0010000000474974513,0,1736133946544748306,map,0.8702568401798505,-0.026780213431039895,0.19044890441897377,-0.4781199223885843,0.4779467245327209,-0.52838998091404,0.5135876715744228,0.0,0.0,0.0,126,0.0010000000474974513
1736135411938678921,1379,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8527505979697529,-0.22568362196333194,0.06732251263142519,-0.4868941417066306,0.4894097638024944,-0.4990818446230006,0.5237647279401825,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8584706939851772,-0.25553486995645924,0.19305593626272244,-0.4920222106162099,0.4936706448283708,-0.5044488577442775,0.5096418238484474,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8611265372563456,0.0515611696616894,0.06830034254470443,-0.4999075898342077,0.49236798570755386,-0.48940373258173697,0.5178321685754017,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8798862659833291,-0.2625643942477005,0.2822557182950926,-0.47326826840375097,0.49400155955662595,-0.5149715859797422,0.5165112495495575,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8754463366106252,0.2016513433148464,0.28727495512591594,0.521542534056143,-0.4902115528472763,0.4922914220241914,-0.49531320841136306,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.8755048043787842,0.20206773358387048,0.18913798797678832,-0.48092531454104864,0.4999034816910391,-0.48597149883730534,0.5316380847386621,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8764932889447002,-0.03165369758469795,0.2874217018968776,-0.5814443672625155,0.46497528920734754,-0.4177742330810363,0.5207543743251595,0.0,0.0,0.0,125,0.0010000000474974513,0,1736133946544748306,map,0.8751682153561156,-0.025531323888512703,0.18960208614829854,-0.49335820454433804,0.4930616749201609,-0.5086464674081811,0.5047441311465548,0.0,0.0,0.0,126,0.0010000000474974513
1736135412039559987,1380,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8568155117220425,-0.22688889176564692,0.06579046920280834,-0.48533861763899705,0.4971146150132098,-0.5066768807048465,0.5104919434503767,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8526127563243426,-0.25450525398863383,0.19417793633552072,-0.5042560145597627,0.491173439939716,-0.49070337461453356,0.5135024068298017,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8589828535159695,0.05014776255220439,0.06942637840664598,-0.4930771682580972,0.4951465584223005,-0.49428972041201635,0.5170903829313968,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8790707107922988,-0.2628081722462164,0.28251018493451435,-0.49652676328924206,0.5374243030225904,-0.4794780266877763,0.4844967634378872,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8788885943861979,0.2034261173786296,0.2872452649488718,-0.5081865842365726,0.4809800101774363,-0.49326746355247175,0.5168092828231603,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.877154894080216,0.2027581559715917,0.1889929741553804,-0.4835436653863762,0.4993218198502326,-0.4789245575187641,0.536185147212804,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8722756516093562,-0.03260568521034661,0.2875345913110754,-0.5058339443799219,0.5007347019603209,-0.4928233974146382,0.5005216058537857,0.0,0.0,0.0,125,0.0015914344694465399,0,1736133946544748306,map,0.8685774542929092,-0.027025497861623754,0.19082935937326834,0.4830460619665014,-0.4935075360902036,0.5248218654671261,-0.4976734103490334,0.0,0.0,0.0,126,0.0010000000474974513
1736135412139538324,1381,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8581771734832868,-0.2272488127077681,0.06404284032114238,-0.4839110854598184,0.5036285646137632,-0.5046402688150741,0.5074707177408669,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8534120382099214,-0.2549875408730118,0.19341376475553593,-0.4996892694193987,0.4930635259122323,-0.4939667100101343,0.5130262009331188,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8621351113069172,0.052028558070803976,0.06700990396225201,-0.49297395447123926,0.4980679459227806,-0.4933657154681349,0.5152623334359557,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8792599115206885,-0.2627750610409304,0.28163419936470113,0.35682787062600735,-0.6057181039355546,0.6061098250322545,-0.37203538717250484,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8718474892248933,0.19990450185968361,0.28655716458201935,-0.5000502641441786,0.48069895288611786,-0.5037422656595085,0.5148999706853281,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.874780843453633,0.20220137811183642,0.18839242501980785,-0.4868576118366185,0.5046619710371713,-0.48248796144081835,0.5248726777517625,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8708324735717966,-0.03281516774002083,0.28688538964817695,-0.6139104969698986,0.42601959559953145,-0.37325147836540296,0.549822280171898,0.0,0.0,0.0,125,0.04410190507769585,0,1736133946544748306,map,0.8692516056648072,-0.026764225272203512,0.19034880658050793,-0.47883194900013304,0.48098022873065843,-0.5281236556829577,0.510356138882454,0.0,0.0,0.0,126,0.003171987598761916
1736135412239672352,1382,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8520549263661331,-0.2259904242472115,0.06711657537115137,-0.48640544585521023,0.49475383223434444,-0.5008603651376945,0.5174623487423601,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8602114296601201,-0.2566352703529249,0.19191152391541522,-0.5039422666304502,0.5118508642738122,-0.49118649128984687,0.4927339194939651,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8601214451651339,0.05160766396448731,0.06786777084309412,-0.5006704560374275,0.49164245553194036,-0.4866827281536704,0.5203428797309512,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8784017415892058,-0.2629839301353114,0.2816337618003456,-0.487044828356459,0.5232191544259688,-0.49040864740083867,0.4985262381936193,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8739462632595549,0.20162688042982435,0.28650518107636963,-0.5056109988711248,0.4886174244644385,-0.4937065921643152,0.5117268130397122,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.8681121316488962,0.19822258357731826,0.18974294196763652,-0.4726204573332605,0.5006402014019157,-0.49517929945279915,0.5298931528561057,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8687470244176375,-0.0327659502649844,0.2868336507404826,-0.47969685891336006,0.48951640944026115,-0.5145215985220397,0.5152981011916264,0.0,0.0,0.0,125,0.09203542768955231,0,1736133946544748306,map,0.8695490905401368,-0.026625276427660813,0.18947905056541722,-0.4878725918658764,0.4891442437701428,-0.5145895105367541,0.5078541902339208,0.0,0.0,0.0,126,0.010956194251775742
1736135412339255197,1383,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8562375653165022,-0.22705653666785425,0.06478485593086025,-0.4890683784579512,0.502429541212446,-0.5011363592013011,0.5071873685296453,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8592614835556442,-0.2567514629523194,0.1922219812625247,-0.49377811561520696,0.49895532995272057,-0.5017116443328151,0.5054821235139084,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8539163237371648,0.04924501598960769,0.07050175637469655,-0.48186074356894015,0.5027785346076971,-0.5047578203592888,0.5101406783731967,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8763866079695004,-0.26273829112606845,0.2815238331720256,-0.4779474832723411,0.5168734371100111,-0.5037064237423456,0.5006874193790131,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8665609552319966,0.1970440225933972,0.28646516086868645,-0.49950678095958045,0.48580938355571057,-0.5023985659542471,0.5119354447112784,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.8712628205525705,0.2004724922704082,0.1889649951267224,-0.4862056703736309,0.5012634713262508,-0.48426953351234453,0.5270882253686016,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.871048361585868,-0.032458683608668715,0.28691888659127907,-0.6130082796984665,0.4398517611800502,-0.37752228638562646,0.5368688857534062,0.0,0.0,0.0,125,0.12471627444028854,0,1736133946544748306,map,0.87095545331045,-0.026615628390706678,0.18959522197201795,0.7064307390550308,-0.4708220263623642,0.2963152741115257,-0.4375836934100852,0.0,0.0,0.0,126,0.019034434109926224
1736135412439277427,1384,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8556128410770603,-0.22702942527591222,0.06536796781592022,0.48916936328599486,-0.5049746852874974,0.5064270270343715,-0.49924499750152235,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.8582425628085184,-0.2565158174508176,0.19264076363960897,-0.5034121169015904,0.5125494812591677,-0.4941188369615753,0.48960784795319384,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8553918085682823,0.04982522696085184,0.0702492906931553,-0.48749676481882337,0.4918668911127667,-0.49479393435457536,0.5249693593383928,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8775675809667096,-0.26294051758915515,0.2819231971940393,-0.3716245901338605,0.6499880477343614,-0.5669472529762625,0.34348437250184155,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8727653927506007,0.2012064224295513,0.2867950388830938,-0.5160054918329011,0.48966497113312135,-0.4911388987018918,0.5027416141770817,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.8681665362752445,0.19863203075077027,0.18973124867759983,-0.4694180974433703,0.49881900778701227,-0.49273218329495183,0.5366947389423685,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8739688652015827,-0.03209618598101387,0.2867888916778128,-0.5080661857236841,0.5008078550222304,-0.49049810803530536,0.5004716268541155,0.0,0.0,0.0,125,0.11407618224620819,0,1736133946544748306,map,0.8729486686127621,-0.025868863772410114,0.18894016442675532,-0.5103876366562015,0.4982384294132602,-0.4898099857790334,0.5013472904439077,0.0,0.0,0.0,126,0.012432006187736988
1736135412539352536,1385,1736133946242876529,map,0,1736133946544501543,map,0.8305060547398292,0.3128359629749774,0.07001805529231347,-0.49462781838892234,0.4962673431297206,-0.49099341124139706,0.5176751061586019,0.0,0.0,0.0,0,0.0010000000474974513,0,1736133946544553756,map,0.8548213922847698,-0.2271835840087062,0.06450610130215975,-0.48066455831373545,0.5109663017880833,-0.5060879496432393,0.5017469561880508,0.0,0.0,0.0,1,0.0010000000474974513,0,1736133946544590473,map,0.858887141038062,-0.25722122397639485,0.1918656376720587,-0.49887795520542694,0.5046342158798406,-0.4978872588040541,0.4985713303971415,0.0,0.0,0.0,16,0.0010000000474974513,0,1736133946544622659,map,0.8586011369802409,0.05120076866390408,0.06853015621604733,-0.4956251136763619,0.492739160345441,-0.49201786689687455,0.5191168319459619,0.0,0.0,0.0,17,0.0010000000474974513,0,1736133946544651508,map,0.8776635157353448,-0.263369553806034,0.2817622815571508,-0.4850182695385211,0.5204745447948848,-0.49431511446832144,0.49951585965070844,0.0,0.0,0.0,121,0.0010000000474974513,0,1736133946544676065,map,0.8703446412202629,0.20041890503476928,0.2865656720907774,-0.5072161624049034,0.4837488038748489,-0.498750557656311,0.5098693367740548,0.0,0.0,0.0,122,0.0010000000474974513,0,1736133946544700384,map,0.870571170553949,0.20100317915179383,0.1890470386601777,-0.4785085216836704,0.5003977276834536,-0.4883576675445428,0.531167108691604,0.0,0.0,0.0,124,0.0010000000474974513,0,1736133946544723987,map,0.8715895068641892,-0.03218021668373704,0.2870144534385571,-0.4870324992472922,0.4697427097102307,-0.5015621369411374,0.5390515319874952,0.0,0.0,0.0,125,0.10709964483976364,0,1736133946544748306,map,0.8704872348225979,-0.026126289511650996,0.1891583992237763,-0.48917279126006474,0.4680918567125705,-0.5076604216403846,0.5328047393465286,0.0,0.0,0.0,126,0.008780504576861858
