%time,control_mode
1736135614584906749,9
1736135614634778726,9
1736135614684760125,9
1736135614734907652,9
1736135614784791330,9
1736135614834845032,9
1736135614884794062,9
1736135614934881278,9
1736135614984871152,9
1736135615034815873,9
1736135615084777625,9
1736135615134878104,9
1736135615184812235,9
1736135615234813249,9
1736135615284889834,9
1736135615334817884,9
1736135615384877417,9
1736135615434827478,9
1736135615484795382,9
1736135615534862830,9
1736135615584898740,9
1736135615634859921,9
1736135615684821563,9
1736135615734838787,9
1736135615784791823,9
1736135615834879599,9
1736135615884817506,9
1736135615934813653,9
1736135615984811201,9
1736135616034824349,9
1736135616084840901,9
1736135616134799036,9
1736135616184862877,9
1736135616234832874,9
1736135616284768036,9
1736135616334815697,9
1736135616384811642,9
1736135616434834386,9
1736135616484792281,9
1736135616534872102,9
1736135616584799890,9
1736135616634815211,9
1736135616684891183,9
1736135616734782646,9
1736135616784799690,9
1736135616834822243,9
1736135616884855588,9
1736135616934797412,9
1736135616984816541,9
1736135617034830929,9
1736135617084805675,9
1736135617134886456,9
1736135617184755796,9
1736135617234786605,9
1736135617284760428,9
1736135617334817736,9
1736135617384772354,9
1736135617434765643,9
1736135617484781475,9
1736135617534790644,9
1736135617584792158,9
1736135617634778685,9
1736135617684792173,9
1736135617734840854,9
1736135617784880078,9
1736135617834884419,9
1736135617884902514,9
1736135617934933623,9
1736135617984965694,9
1736135618034786354,9
1736135618086380046,8
1736135618135748418,8
1736135618135804121,0
1736135618184772372,0
1736135618234802520,0
1736135618284809964,0
1736135618334765434,0
1736135618384772298,0
1736135618434939008,0
1736135618484735823,0
1736135618534772873,0
1736135618584718824,0
1736135618634788054,0
1736135618684745296,0
1736135618734842678,0
1736135618784688684,0
1736135618834811002,0
1736135618884823156,0
1736135618934754420,0
1736135618984683911,0
1736135619034793394,0
1736135619084745777,0
1736135619134816990,0
1736135619184756800,0
1736135619234838040,0
1736135619284726355,0
1736135619334780245,0
1736135619384758275,0
1736135619434895110,0
1736135619484833305,0
1736135619534868401,0
1736135619584787843,0
1736135619635003623,0
1736135619684769671,0
1736135619734830906,0
1736135619784714811,0
1736135619834767630,0
1736135619884798668,0
1736135619934800872,0
1736135619984769355,0
1736135620034838273,0
1736135620084715206,0
1736135620134793862,0
1736135620184736525,0
1736135620234798271,0
1736135620284720446,0
1736135620334818618,0
1736135620384728893,0
1736135620434735836,0
1736135620484704118,0
1736135620534743251,0
1736135620584702715,0
1736135620634751656,0
1736135620684737541,0
1736135620734700091,0
1736135620784771174,0
1736135620834729026,0
1736135620884689612,0
1736135620934834811,0
1736135620984765694,0
1736135621034805307,0
1736135621084679284,0
1736135621134915451,0
1736135621184717704,0
1736135621234763439,0
1736135621284742069,0
1736135621334737971,0
1736135621384741116,0
1736135621434746556,0
1736135621484757766,0
1736135621534757716,0
1736135621584713554,0
1736135621634777713,0
1736135621684731037,0
1736135621734776630,0
1736135621784739412,0
1736135621834768284,0
1736135621884751433,0
1736135621934783632,0
1736135621984693746,0
1736135622034720614,0
1736135622084697872,0
1736135622134731013,0
1736135622184690236,0
1736135622234739306,0
1736135622284735688,0
1736135622334720941,0
1736135622384753220,0
1736135622434672559,0
1736135622484676456,0
1736135622534700931,0
1736135622584733019,0
1736135622634725043,0
1736135622684698323,0
1736135622734704374,0
1736135622784732935,0
1736135622834687090,0
1736135622884762018,0
1736135622934747580,0
1736135622984689772,0
1736135623034645800,0
1736135623084707462,0
1736135623134743789,0
1736135623184653720,0
1736135623234701808,0
1736135623284685326,0
1736135623334688230,0
1736135623384690884,0
1736135623434637293,0
1736135623484707051,0
1736135623534692713,0
1736135623584739799,0
1736135623634726253,0
1736135623684762838,0
1736135623734668874,0
1736135623784774788,0
1736135623834814400,0
1736135623884731746,0
1736135623934711898,0
1736135623984702900,0
1736135624034726642,0
1736135624084816536,0
1736135624134696262,0
1736135624184707912,0
1736135624234659109,0
1736135624284710754,0
1736135624334710722,0
1736135624384718334,0
1736135624434705438,0
1736135624484699735,0
1736135624534725231,0
1736135624584716562,0
1736135624634693418,0
1736135624684682657,0
1736135624734745181,0
1736135624784756639,0
1736135624834674215,0
1736135624884773928,0
1736135624934725757,0
1736135624984729671,0
1736135625034711947,0
1736135625084749514,0
1736135625134718815,0
1736135625184655766,0
1736135625234708841,0
1736135625284713818,0
1736135625334693468,0
1736135625384779595,0
1736135625434732426,0
1736135625484757410,0
1736135625534710099,0
1736135625584776199,0
1736135625634749077,0
1736135625684842137,0
1736135625734708768,0
1736135625784692245,0
1736135625834696660,0
1736135625884760746,0
1736135625934726611,0
1736135625984698817,0
1736135626034669410,0
1736135626084677301,0
1736135626134662050,0
1736135626184717580,0
1736135626234697790,0
1736135626284663935,0
1736135626334699808,0
1736135626384781036,0
1736135626434716854,0
1736135626484739473,0
1736135626534738758,0
1736135626584710553,0
1736135626634716451,0
1736135626684721969,0
1736135626734738967,0
1736135626784741789,0
1736135626834712241,0
1736135626884708392,0
1736135626934694342,0
1736135626984757296,0
1736135627034697983,0
1736135627084712146,0
1736135627134701102,0
1736135627184706689,0
1736135627234723146,0
1736135627284702996,0
1736135627334661636,0
1736135627384704140,0
1736135627434690331,0
1736135627484672645,0
1736135627534804876,0
1736135627584777552,0
1736135627634786986,0
1736135627684746748,0
1736135627734733460,0
1736135627784717888,0
1736135627834741639,0
1736135627884710107,0
1736135627934655031,0
1736135627984736229,0
1736135628034642871,0
1736135628084677883,0
1736135628134737849,0
1736135628184628162,9
1736135628234703598,9
1736135628284684308,9
1736135628334675698,9
1736135628384668421,9
1736135628434670591,9
1736135628484618771,9
1736135628534620910,9
1736135628584646815,9
1736135628634732830,9
1736135628684640124,9
1736135628734615825,9
1736135628784681453,9
1736135628834669737,9
1736135628884608630,9
1736135628934669529,9
1736135628984678742,9
1736135629034671073,9
1736135629084610146,9
1736135629134659513,9
1736135629184803795,9
1736135629234830851,9
1736135629284889896,9
1736135629334792401,9
1736135629384843551,9
1736135629434983635,9
1736135629484844113,9
1736135629534835512,9
1736135629584802466,9
1736135629634829222,9
1736135629684805394,9
1736135629734906346,9
1736135629784860817,9
1736135629834849701,9
1736135629884826794,9
1736135629934758323,9
1736135629984867280,9
1736135630034872725,9
1736135630084883240,9
1736135630134803277,9
1736135630184841794,9
1736135630234872095,9
1736135630284877058,9
1736135630334800251,9
1736135630384878822,9
1736135630434840195,9
1736135630484779408,9
1736135630534828664,9
1736135630584788304,9
1736135630634786235,9
1736135630684992091,9
1736135630734825468,9
1736135630784866558,9
1736135630834869919,9
1736135630884795447,9
1736135630934781246,9
1736135630984834509,9
1736135631034808276,9
1736135631084865235,9
1736135631134944777,9
1736135631184802117,9
1736135631234769652,9
1736135631284795083,9
1736135631334827067,9
1736135631384808907,9
1736135631434794886,9
1736135631484842538,9
1736135631534910489,9
1736135631584773509,9
1736135631634993842,9
1736135631684800328,9
1736135631734817975,9
1736135631784865918,9
1736135631834799440,9
1736135631884816305,9
1736135631934809498,9
1736135631984826944,9
1736135632034725651,9
1736135632084931766,9
1736135632134791911,9
1736135632184848219,9
1736135632234805013,9
1736135632284812301,9
1736135632334793800,9
1736135632384780870,9
1736135632434794941,9
1736135632484801146,9
1736135632534808112,9
1736135632584935933,9
1736135632634812648,9
1736135632684780934,9
1736135632734733821,9
1736135632784798344,9
1736135632834872865,9
1736135632884865375,9
1736135632934907779,9
1736135632984750892,9
1736135633034865598,9
1736135633084767720,9
1736135633134989424,9
1736135633184871018,9
1736135633234827421,9
1736135633284733791,9
1736135633334799907,9
1736135633384840955,9
1736135633434903455,9
1736135633484892408,9
1736135633534931593,9
1736135633584844486,9
1736135633634836374,9
1736135633684819576,9
1736135633734803610,9
1736135633784878563,9
1736135633835045174,9
1736135633884818989,9
1736135633934787414,9
1736135633984848691,9
1736135634034790146,9
1736135634084804936,9
1736135634134801483,9
1736135634184773543,9
1736135634234922151,9
1736135634284822320,9
1736135634334777168,9
1736135634384739642,9
1736135634434925349,9
1736135634484780323,9
1736135634534835028,9
1736135634584935065,9
1736135634634786333,9
1736135634684843071,9
1736135634734815774,9
1736135634784814023,9
1736135634834937364,9
1736135634884940563,9
1736135634934778065,9
1736135634985686440,8
1736135635035577881,8
1736135635035638673,0
1736135635084787230,0
1736135635134721912,0
1736135635184758862,0
1736135635234740531,0
1736135635284741194,0
1736135635334755923,0
1736135635384728415,0
1736135635434754105,0
1736135635484756401,0
1736135635534764529,0
1736135635584737301,0
1736135635634761518,0
1736135635684776689,0
1736135635734704788,0
1736135635784737020,0
1736135635834707448,0
1736135635884702230,0
1736135635934766882,0
1736135635984710922,0
1736135636034670489,0
1736135636084748836,0
1736135636134676634,0
1736135636184778113,0
1736135636234733833,0
1736135636284772987,0
1736135636334793587,0
1736135636384705035,0
1736135636434695649,0
1736135636484690492,0
1736135636534696796,0
1736135636584683863,0
1736135636634700366,0
1736135636684637653,0
1736135636734699929,0
1736135636784691115,0
1736135636834676850,0
1736135636884776286,0
1736135636934690800,0
1736135636984699317,0
1736135637034672209,0
1736135637084708097,0
1736135637134686166,0
1736135637184675138,0
1736135637234671312,0
1736135637284697242,0
1736135637334691112,0
1736135637384691443,0
1736135637434666369,0
1736135637484713417,0
1736135637534796713,0
1736135637584760817,0
1736135637634710285,0
1736135637684641159,0
1736135637734668451,0
1736135637784656940,0
1736135637834728735,0
1736135637884763962,0
1736135637934652246,0
1736135637984707690,0
1736135638034668829,0
1736135638084690149,0
1736135638134681154,0
1736135638184750953,0
1736135638234724596,0
1736135638284695472,0
1736135638334709660,0
1736135638384750336,0
1736135638434683904,0
1736135638484721373,0
1736135638534719502,0
1736135638584719822,0
1736135638634721427,0
1736135638684670362,0
1736135638734732810,0
1736135638784772613,0
1736135638834706433,0
1736135638884735837,0
1736135638934688692,0
1736135638984716663,0
1736135639034671972,0
1736135639084760136,0
1736135639134672874,0
1736135639184714241,0
1736135639234655742,0
1736135639284693102,0
1736135639334725353,0
1736135639384721506,0
1736135639434702471,0
1736135639484748666,0
1736135639534726285,0
1736135639584713082,0
1736135639634705408,0
1736135639684719464,0
1736135639734695760,0
1736135639784707372,0
1736135639834789395,0
1736135639884767094,0
1736135639934697936,0
1736135639984739934,0
1736135640034679862,0
1736135640084749261,0
1736135640134698637,0
1736135640184737599,0
1736135640234773997,0
1736135640284735485,0
1736135640334699588,0
1736135640384685632,0
1736135640434760189,0
1736135640484750091,0
1736135640534755621,0
1736135640584764998,0
1736135640634694628,0
1736135640684756953,0
1736135640734694217,0
1736135640784701982,0
1736135640834603810,0
1736135640884692093,0
1736135640934688725,0
1736135640984721686,0
1736135641034744068,0
1736135641084719102,0
1736135641134759354,0
1736135641184700455,0
1736135641234693132,0
1736135641284723596,0
1736135641334767297,0
1736135641384771814,0
1736135641434716491,0
1736135641484612709,0
1736135641534719245,0
1736135641584688037,0
1736135641634681224,0
1736135641684724352,0
1736135641734772932,0
1736135641784723399,0
1736135641834708912,0
1736135641884702911,0
1736135641934684305,0
1736135641984674627,0
1736135642034754784,0
1736135642084739646,0
1736135642134696824,0
1736135642184748739,0
1736135642234685963,0
1736135642284696270,0
1736135642334635736,0
1736135642384721134,0
1736135642434767699,0
1736135642484697036,0
1736135642534730428,0
1736135642584635571,0
1736135642634738860,0
1736135642684736215,0
1736135642734704765,0
1736135642784670160,0
1736135642834791394,0
1736135642884737021,0
1736135642934662763,0
1736135642984699330,0
1736135643034689720,0
1736135643084714955,0
1736135643134739329,0
1736135643184801011,0
1736135643234806009,0
1736135643284787362,0
1736135643334744381,0
1736135643384779685,0
1736135643434732586,0
1736135643484777588,0
1736135643534726342,0
1736135643584692047,0
1736135643634724175,0
1736135643684678328,0
1736135643734730563,0
1736135643784758844,0
1736135643834752260,0
1736135643884715069,0
1736135643934705900,0
1736135643984734712,0
1736135644034686281,0
1736135644084730070,0
1736135644134692157,0
1736135644184704076,0
1736135644234768835,0
1736135644284757722,0
1736135644334761638,0
1736135644384717212,0
1736135644434702423,0
1736135644484785044,0
1736135644534731463,0
1736135644584762618,0
1736135644634723744,0
1736135644684730384,0
1736135644734988129,0
1736135644784818143,0
1736135644834716351,0
1736135644884740484,0
1736135644934720585,0
1736135644984812303,0
1736135645034717064,0
1736135645084715850,0
1736135645134755419,0
1736135645184703411,0
1736135645234756436,0
1736135645284697465,0
1736135645334696770,0
1736135645384782417,0
1736135645434734956,0
1736135645484716680,0
1736135645534701218,0
1736135645584779401,0
1736135645634727241,0
1736135645684775829,0
1736135645734724010,0
1736135645784766116,0
1736135645834726719,0
1736135645884695199,0
1736135645934729269,0
1736135645984737773,0
1736135646034671166,0
1736135646084730222,0
1736135646134695784,0
1736135646184839769,0
1736135646234761060,0
1736135646284748123,0
1736135646334831513,0
1736135646384713443,0
1736135646434751300,0
1736135646484674664,0
1736135646534755791,0
1736135646584760115,0
1736135646634671319,0
1736135646684715317,0
1736135646734713561,0
1736135646784705763,0
1736135646834726578,0
1736135646884814759,0
1736135646934687229,0
1736135646984780288,0
1736135647034711235,0
1736135647084818761,0
1736135647134635358,0
1736135647184702058,0
1736135647234698317,0
1736135647284868639,0
1736135647334726082,0
1736135647384689764,0
1736135647434730512,0
1736135647484748777,0
1736135647534804362,0
1736135647584775560,0
1736135647634740397,0
1736135647684782827,0
1736135647734717026,0
1736135647784838093,0
1736135647834733850,0
1736135647884776030,0
1736135647934693157,0
1736135647984689902,0
1736135648034797161,0
1736135648084825414,0
1736135648134708464,0
1736135648184822183,0
1736135648234698692,0
1736135648284769326,0
1736135648334855451,0
1736135648384750896,0
1736135648434704374,0
1736135648484696215,0
1736135648534785707,0
1736135648584784894,0
1736135648634740635,0
1736135648684716617,0
1736135648734706524,0
1736135648784712224,0
1736135648834702163,0
1736135648884690447,0
1736135648934707508,0
1736135648984781749,0
1736135649034651239,0
1736135649084863490,0
1736135649134698901,0
1736135649184762624,0
1736135649234711667,0
1736135649284701417,0
1736135649334713530,0
1736135649384871276,0
1736135649434784739,0
1736135649484706888,0
1736135649534699684,0
1736135649584756455,0
1736135649634706388,0
1736135649684704304,0
1736135649734733610,0
1736135649784731517,0
1736135649834739062,0
1736135649884694325,0
1736135649934822583,0
1736135649984739544,0
1736135650034770460,0
1736135650084854805,0
1736135650134738313,0
1736135650184747683,0
1736135650234839113,0
1736135650284793688,0
1736135650334801705,0
1736135650384879920,0
1736135650434758567,0
1736135650484754913,0
1736135650534750086,0
1736135650584764006,0
1736135650634736234,0
1736135650684758351,0
1736135650734770296,0
1736135650784704863,9
1736135650834695406,9
1736135650884748301,9
1736135650934676505,9
1736135650984663362,9
1736135651034734008,9
1736135651084697272,9
1736135651134705633,9
1736135651184752228,9
1736135651234616841,9
1736135651284667726,9
1736135651334702037,9
1736135651384632587,9
1736135651434669032,9
1736135651484692793,9
1736135651534732074,9
1736135651584684819,9
1736135651634794075,9
1736135651684723944,9
1736135651734721615,9
1736135651784941154,9
1736135651834977960,9
1736135651884931677,9
1736135651934908207,9
1736135651984883283,9
1736135652034852112,9
1736135652084930151,9
1736135652134879381,9
1736135652184773713,9
1736135652234922218,9
1736135652284936623,9
1736135652334974444,9
1736135652384935807,9
1736135652434893683,9
1736135652484924501,9
1736135652534928115,9
1736135652584861263,9
1736135652634917980,9
1736135652684827363,9
1736135652734913968,9
1736135652784985062,9
1736135652834959791,9
1736135652885029264,9
1736135652934856818,9
1736135652984822900,9
1736135653034919349,9
1736135653084797443,9
1736135653134914550,9
1736135653184908498,9
1736135653234749100,9
1736135653284893881,9
1736135653334947605,9
1736135653384855306,9
1736135653434948175,9
1736135653484925231,9
1736135653534782635,9
1736135653584884272,9
1736135653634856088,9
1736135653684774439,9
1736135653734805991,9
1736135653784837312,9
1736135653834797114,9
1736135653884776083,9
1736135653934795140,9
1736135653984757597,9
1736135654034860019,9
1736135654084829283,9
1736135654134803295,9
1736135654184877001,9
1736135654234817066,9
1736135654284859912,9
1736135654334829856,9
1736135654385039565,9
1736135654434951888,9
1736135654484765841,9
1736135654534811540,9
1736135654584824468,9
1736135654634917130,9
1736135654684820376,9
1736135654734855406,9
1736135654784934041,9
1736135654834880238,9
1736135654884876865,9
1736135654934792685,9
1736135654984932658,9
1736135655034805550,9
1736135655084820825,9
1736135655134795923,9
1736135655184834141,9
1736135655234852773,9
1736135655284814182,9
1736135655334796604,9
1736135655384736893,9
1736135655434825499,9
1736135655484823000,9
1736135655534823876,9
1736135655584784466,9
1736135655634727119,9
1736135655684757563,9
1736135655734813145,9
1736135655784801849,9
1736135655834895746,9
1736135655884943092,9
1736135655934845910,9
1736135655984917774,9
1736135656034884811,9
1736135656084858437,9
1736135656134909584,9
1736135656184859635,9
1736135656234865334,9
1736135656284875060,9
1736135656334750005,9
1736135656384787074,9
1736135656434821008,9
1736135656484756260,9
1736135656534774503,9
1736135656584944960,9
1736135656634826248,9
1736135656684859410,9
1736135656734818128,9
1736135656784836872,9
1736135656834894401,9
1736135656884914737,9
1736135656934967376,9
1736135656984904723,9
1736135657034928642,9
1736135657084892290,9
1736135657134902220,9
1736135657184791996,9
1736135657234858185,9
1736135657284937820,9
1736135657334874617,9
1736135657384868646,9
1736135657434887011,9
1736135657484820122,9
1736135657535015499,9
1736135657584913984,9
1736135657634940426,9
1736135657686059340,8
1736135657736062897,8
1736135657736170766,0
1736135657784783752,0
1736135657834670654,0
1736135657884770456,0
1736135657934747572,0
1736135657984762542,0
1736135658034740445,0
1736135658084722873,0
1736135658134770919,0
1736135658184754240,0
1736135658234723423,0
1736135658284777320,0
1736135658334680204,0
1736135658384751995,0
1736135658434740256,0
1736135658484791528,0
1736135658534719311,0
1736135658584738671,0
1736135658634744174,0
1736135658684728285,0
1736135658734868170,0
1736135658784767387,0
1736135658834830371,0
1736135658884799975,0
1736135658934734491,0
1736135658984710988,0
1736135659034701288,0
1736135659084682798,0
1736135659134764460,0
1736135659184720792,0
1736135659234806914,0
1736135659284775948,0
1736135659334764101,0
1736135659384653682,0
1736135659434766065,0
1736135659484782503,0
1736135659534782738,0
1736135659584767564,0
1736135659634780765,0
1736135659684680165,0
1736135659734763452,0
1736135659784770150,0
1736135659834762330,0
1736135659884763988,0
1736135659934780135,0
1736135659984731386,0
1736135660034691398,0
1736135660084915119,0
1736135660134687626,0
1736135660184763160,0
1736135660234714625,0
1736135660284713279,0
1736135660334714969,0
1736135660384703496,0
1736135660434737309,0
1736135660484725936,0
1736135660534713008,0
1736135660584807678,0
1736135660634803859,0
1736135660684726046,0
1736135660734675617,0
1736135660784704009,0
1736135660834711701,0
1736135660884776596,0
1736135660934726496,0
1736135660984700344,0
1736135661034687363,0
1736135661084706720,0
1736135661134701310,0
1736135661184708484,0
1736135661234695209,0
1736135661284850089,0
1736135661334695110,0
1736135661384715269,0
1736135661434675933,0
1736135661484683738,0
1736135661534722935,0
1736135661584736472,0
1736135661634689882,0
1736135661684697467,0
1736135661734684712,0
1736135661784633974,0
1736135661834781931,0
1736135661884729701,0
1736135661934894049,0
1736135661984696447,0
1736135662034798622,0
1736135662084812421,0
1736135662134776465,0
1736135662184769494,0
1736135662234769778,0
1736135662284731446,0
1736135662334698176,0
1736135662384762423,0
1736135662434784819,0
1736135662484747961,0
1736135662534806466,0
1736135662584706086,0
1736135662634847632,0
1736135662684795375,0
1736135662734808873,0
1736135662784815991,0
1736135662834823527,0
1736135662884855553,0
1736135662934832220,0
1736135662984857503,0
1736135663034811261,0
1736135663084786979,0
1736135663134774790,0
1736135663184777422,0
1736135663234741989,0
1736135663284741904,0
1736135663334782688,0
1736135663384779368,0
1736135663434768903,0
1736135663484798967,0
1736135663534770889,0
1736135663584899223,0
1736135663634806218,0
1736135663684756617,0
1736135663734777364,0
1736135663784716712,0
1736135663834716016,0
1736135663884887554,0
1736135663934763991,0
1736135663984738497,0
1736135664034678192,0
1736135664084734478,0
1736135664134715741,0
1736135664184727591,0
1736135664234708693,0
1736135664284778538,0
1736135664334675627,0
1736135664384727956,0
1736135664434696383,0
1736135664484737381,0
1736135664534728361,0
1736135664584750633,0
1736135664634701315,0
1736135664684701584,0
1736135664734646727,0
1736135664784762590,0
1736135664834708132,0
1736135664884732638,0
1736135664934696246,0
1736135664984758735,0
1736135665034684665,0
1736135665084731237,0
1736135665134754162,0
1736135665184750276,0
1736135665234741610,0
1736135665284757090,0
1736135665334760548,0
1736135665384794985,0
1736135665434730732,0
1736135665484741284,0
1736135665534727639,0
1736135665584771284,0
1736135665634772176,0
1736135665684784011,0
1736135665734740917,0
1736135665784740487,0
1736135665834784324,0
1736135665884750318,0
1736135665934720332,0
1736135665984729700,0
1736135666034719145,0
1736135666084680585,0
1736135666134714694,0
1736135666184691433,0
1736135666234720803,0
1736135666284735566,0
1736135666334745569,0
1736135666384744610,0
1736135666434596637,0
1736135666484695732,0
1736135666534709614,0
1736135666584765224,0
1736135666634764756,0
1736135666684738719,0
1736135666734761839,0
1736135666784786330,0
1736135666834783688,0
1736135666884829038,0
1736135666934772714,0
1736135666984717661,0
1736135667034709295,0
1736135667084703951,0
1736135667134723825,0
1736135667184730975,0
1736135667234708949,0
1736135667284680530,0
1736135667334718119,0
1736135667384738384,0
1736135667434713412,0
1736135667484757244,0
1736135667534716621,0
1736135667584798556,0
1736135667634730642,0
1736135667684805793,0
1736135667734724422,0
1736135667784719809,0
1736135667834786785,0
1736135667884933374,0
1736135667934734125,0
1736135667984734763,0
1736135668034695851,0
1736135668084697452,0
1736135668134746125,0
1736135668184802052,0
1736135668234679715,0
1736135668284736764,0
1736135668334772121,0
1736135668384731011,0
1736135668434761148,0
1736135668484709518,0
1736135668534809259,0
1736135668584695798,0
1736135668634782937,0
1736135668684714613,0
1736135668734735673,0
1736135668785262069,0
1736135668834678491,0
1736135668884729879,0
1736135668934695470,0
1736135668984679950,0
1736135669034746201,0
1736135669084736053,0
1736135669134737768,0
1736135669184804329,0
1736135669234694378,0
1736135669284699609,0
1736135669334722567,0
1736135669384712278,0
1736135669434696398,0
1736135669484693674,0
1736135669534707875,0
1736135669584703968,0
1736135669634691375,0
1736135669684761292,0
1736135669734671872,0
1736135669784725036,0
1736135669834710619,0
1736135669884730821,0
1736135669934794405,0
1736135669984740613,0
1736135670034722796,0
1736135670084735434,0
1736135670134728005,0
1736135670184741776,0
1736135670234691323,0
1736135670284702880,0
1736135670334714016,0
1736135670385316274,0
1736135670434679587,0
1736135670484715922,0
1736135670534708342,0
1736135670584826826,0
1736135670634748189,0
1736135670684770646,0
1736135670734680226,0
1736135670784742761,0
1736135670834773725,0
1736135670884722049,0
1736135670934725200,0
1736135670984651132,9
1736135671034649418,9
1736135671084675156,9
1736135671134721832,9
1736135671185466850,9
1736135671234679966,9
1736135671284665506,9
1736135671334677996,9
1736135671384769691,9
1736135671434735682,9
1736135671484898905,9
1736135671534696871,9
1736135671584606234,9
1736135671634647320,9
1736135671685251676,9
1736135671734719734,9
1736135671784679024,9
1736135671834735198,9
1736135671884874365,9
1736135671934648405,9
1736135671984851275,9
1736135672034870233,9
1736135672084798744,9
1736135672134762314,9
1736135672185145975,9
1736135672234795879,9
1736135672285646883,9
1736135672334763646,9
1736135672384793003,9
1736135672434748436,9
1736135672485534035,9
1736135672534779006,9
1736135672585166824,9
1736135672634767334,9
1736135672684821558,9
1736135672734834772,9
1736135672784783915,9
1736135672834890200,9
1736135672885116868,9
1736135672934771080,9
1736135672984791458,9
1736135673034998034,9
1736135673084951206,9
1736135673134873308,9
1736135673185063598,9
1736135673234827906,9
1736135673284815625,9
1736135673334840405,9
1736135673384780903,9
1736135673434941095,9
1736135673484878728,9
1736135673534976188,9
1736135673584905173,9
1736135673634789873,9
1736135673684977770,9
1736135673734900142,9
1736135673784828356,9
1736135673834826817,9
1736135673884866365,9
1736135673934837121,9
1736135673984872162,9
1736135674034877741,9
1736135674084846276,9
1736135674134829289,9
1736135674184830225,9
1736135674234809682,9
1736135674284888298,9
1736135674334835522,9
1736135674384957023,9
1736135674434847056,9
1736135674484963416,9
1736135674534868328,9
1736135674584990218,9
1736135674634788624,9
1736135674685274950,9
1736135674734869250,9
1736135674784908242,9
1736135674834879162,9
1736135674884954382,9
1736135674934838043,9
1736135674984880831,9
1736135675034794724,9
1736135675085627883,9
1736135675134825009,9
1736135675184804218,9
1736135675234804706,9
1736135675284907313,9
1736135675334950334,9
1736135675384924112,9
1736135675434904493,9
1736135675485457659,9
1736135675534871917,9
1736135675584994090,9
1736135675634807238,9
1736135675685011810,9
1736135675734884343,9
1736135675784963334,9
1736135675834912143,9
1736135675885517492,9
1736135675934937298,9
1736135675985343642,9
1736135676034860853,9
1736135676085305013,9
1736135676134786321,9
1736135676184859905,9
1736135676234777627,9
1736135676285797709,9
1736135676334779673,9
1736135676384914293,9
1736135676434799123,9
1736135676484812770,9
1736135676534808704,9
1736135676584941991,9
1736135676634853743,9
1736135676685902129,9
1736135676734855489,9
1736135676785598214,9
1736135676834814621,9
1736135676884971565,9
1736135676934823921,9
1736135676985326714,9
1736135677034800625,9
1736135677085276087,9
1736135677134875717,9
1736135677184862847,9
1736135677234805540,9
1736135677287346122,9
1736135677334840204,9
1736135677384833004,9
1736135677434831675,9
1736135677484873110,9
1736135677534908362,9
1736135677584967079,9
1736135677634906215,9
1736135677684888524,9
1736135677734870173,9
1736135677784904142,9
1736135677834950175,9
1736135677885006719,9
1736135677937533994,8
1736135677986034222,8
1736135677986044451,0
1736135678034743455,0
1736135678084708054,0
1736135678134738660,0
1736135678184769236,0
1736135678234673929,0
1736135678284749541,0
1736135678334648262,0
1736135678384780465,0
1736135678434667694,0
1736135678484729520,0
1736135678534711493,0
1736135678584801351,0
1736135678634688751,0
1736135678684754094,0
1736135678734711689,0
1736135678784713109,0
1736135678834731871,0
1736135678884703543,0
1736135678934745852,0
1736135678984806156,0
1736135679034730181,0
1736135679084727806,0
1736135679134724710,0
1736135679184751331,0
1736135679234749497,0
1736135679284733295,0
1736135679334752682,0
1736135679384754055,0
1736135679434773181,0
1736135679484811054,0
1736135679534731730,0
1736135679584838296,0
1736135679634753241,0
1736135679684797917,0
1736135679734767237,0
1736135679784806403,0
1736135679834693394,0
1736135679884742298,0
1736135679934709184,0
1736135679984815298,0
1736135680034717956,0
1736135680084774237,0
1736135680134713471,0
1736135680184784782,0
1736135680234652399,0
1736135680284749790,0
1736135680334740885,0
1736135680384965300,0
1736135680434741700,0
1736135680484788774,0
1736135680534703272,0
1736135680584689127,0
1736135680634622591,0
1736135680684746903,0
1736135680734692991,0
1736135680784772677,0
1736135680834723565,0
1736135680884875602,0
1736135680934697620,0
1736135680984745475,0
1736135681034692341,0
1736135681084743865,0
1736135681134712622,0
1736135681184749528,0
1736135681234685319,0
1736135681284747635,0
1736135681334708715,0
1736135681384780619,0
1736135681434713193,0
1736135681484756592,0
1736135681534709759,0
1736135681584769519,0
1736135681634703056,0
1736135681684748509,0
1736135681734730108,0
1736135681784770902,0
1736135681834680102,0
1736135681884740175,0
1736135681934706495,0
1736135681984756146,0
1736135682034672204,0
1736135682084741415,0
1736135682134692890,0
1736135682184736141,0
1736135682234635615,0
1736135682284729745,0
1736135682334700257,0
1736135682384805808,0
1736135682434741563,0
1736135682484794654,0
1736135682534699920,0
1736135682584710528,0
1736135682634773508,0
1736135682684741173,0
1736135682734748295,0
1736135682784785816,0
1736135682834761297,0
1736135682884801753,0
1736135682934781352,0
1736135682984735291,0
1736135683034763720,0
1736135683084753362,0
1736135683134704097,0
1736135683184720240,0
1736135683234651718,0
1736135683284740271,0
1736135683334729491,0
1736135683384771724,0
1736135683434756526,0
1736135683484760154,0
1736135683534725408,0
1736135683584849829,0
1736135683634711223,0
1736135683684724790,0
1736135683734681949,0
1736135683784821298,0
1736135683834765402,0
1736135683884786533,0
1736135683934747379,0
1736135683984898712,0
1736135684034741386,0
1736135684084759004,0
1736135684134653084,0
1736135684184762079,0
1736135684234776450,0
1736135684284751757,0
