%time,intersection_length
1736135443937656790,69
1736135444038125286,69
1736135444138576528,69
1736135444237461275,69
1736135444338158123,69
1736135444437735505,69
1736135444537810930,69
1736135444638039829,69
1736135444738149678,69
1736135444837979839,69
1736135444937796002,69
1736135445038205987,69
1736135445137712576,69
1736135445238146944,69
1736135445337638123,69
1736135445438221879,69
1736135445537862336,69
1736135445637330503,69
1736135445737482787,69
1736135445838116095,69
1736135445937254441,69
1736135446037066514,69
1736135446137528412,69
1736135446238089693,69
1736135446337277469,69
1736135446436742056,69
1736135446537925132,69
1736135446637148442,69
1736135446737267595,69
1736135446837034673,0
1736135446938972387,0
1736135447038175340,0
1736135447137782800,0
1736135447237927297,0
1736135447338501761,0
1736135447438575436,0
1736135447538561409,0
1736135447638093440,0
1736135447738748804,0
1736135447838198422,0
1736135447938111790,0
1736135448038072185,0
1736135448137611869,0
1736135448236513148,0
1736135448338757305,0
1736135448438092821,0
1736135448538438719,0
1736135448637993209,0
1736135448738140619,0
1736135448837929895,0
1736135448938225099,0
1736135449037439198,0
1736135449137828615,0
1736135449237663462,0
1736135449337569864,0
1736135449437865246,0
1736135449537788568,0
1736135449638359611,0
1736135449738442259,0
1736135449838224130,0
1736135449937729527,0
1736135450037824056,0
1736135450137777031,0
1736135450237361613,0
1736135450338070550,0
1736135450437446666,0
1736135450538061969,0
1736135450637026501,0
1736135450737166293,0
1736135450837405399,0
1736135450937273326,0
1736135451037018476,0
1736135451136812334,0
1736135451237018066,0
1736135451337165509,0
1736135451438883986,0
1736135451537961296,0
1736135451638251153,0
1736135451737716503,0
1736135451838555248,0
1736135451938332746,0
1736135452037864808,0
1736135452138683213,0
1736135452238245810,0
1736135452337875152,0
1736135452438607137,0
1736135452537941070,0
1736135452638377708,0
1736135452738604116,0
1736135452838226263,0
1736135452938424740,0
1736135453040824557,0
1736135453138673204,0
1736135453238678329,0
1736135453339190665,0
1736135453438831056,0
1736135453538390665,0
1736135453638772780,0
1736135453738551475,0
1736135453839236762,0
1736135453938843058,0
1736135454038946245,0
1736135454138657715,0
1736135454236629929,0
1736135454336554262,0
1736135454436452658,0
1736135454536254084,0
1736135454636710765,0
1736135454737235312,0
1736135454836827119,0
1736135454936397305,0
1736135455036676617,0
1736135455136568459,0
1736135455236655112,0
1736135455336749498,0
1736135455436878960,0
1736135455536921041,0
1736135455637414246,1
1736135455739089194,2
1736135455839692023,3
1736135455938355698,4
1736135456037826227,5
1736135456140801814,6
1736135456240733908,7
1736135456339751958,8
1736135456440225967,9
1736135456538456756,10
1736135456639758680,11
1736135456739001977,12
1736135456839123282,13
1736135456941357063,14
1736135457040864279,15
1736135457140313065,16
1736135457240046878,17
1736135457340401334,18
1736135457441077335,19
1736135457540710853,20
1736135457640468202,21
1736135457741342620,22
1736135457840319652,23
1736135457940191171,24
1736135458040273010,25
1736135458141297465,26
1736135458238181304,27
1736135458340300670,28
1736135458440492711,29
1736135458541360565,30
1736135458641132899,31
1736135458740659618,32
1736135458839629264,33
1736135458936480432,33
1736135459037762624,33
1736135459138236286,33
1736135459238984437,33
1736135459337812929,33
1736135459440279956,33
1736135459538845490,33
1736135459641029613,34
1736135459739649528,35
1736135459840708615,36
1736135459940509890,37
1736135460041081403,38
1736135460140696812,39
1736135460240458482,40
1736135460340415495,41
1736135460440286577,42
1736135460537637458,43
1736135460639667734,44
1736135460742771760,45
1736135460840331927,46
1736135460938329577,47
1736135461040521563,48
1736135461138023450,49
1736135461240066127,50
1736135461338178508,51
1736135461438624264,52
1736135461540932514,53
1736135461640126217,54
1736135461740823079,55
1736135461840232354,56
1736135461941151739,57
1736135462040305398,58
1736135462139778939,59
1736135462240575805,60
1736135462339771392,61
1736135462440316479,62
1736135462540118430,63
1736135462640095446,64
1736135462740366896,65
1736135462841068936,66
1736135462941021294,67
1736135463039587693,68
1736135463144399378,69
1736135463241873911,70
1736135463340313505,71
1736135463439152367,72
1736135463541211962,73
1736135463640495809,74
1736135463741476494,75
1736135463837840609,75
1736135463937936233,75
1736135464038081817,75
1736135464138183709,75
1736135464238351174,75
1736135464337188913,75
1736135464437010796,75
1736135464537201374,75
1736135464637171973,75
1736135464737332323,75
1736135464837285149,75
1736135464937232376,75
1736135465037450574,75
1736135465138019720,75
1736135465237977994,75
1736135465337363236,75
1736135465437754874,75
1736135465537496818,75
1736135465636658656,75
1736135465736634622,75
1736135465837049142,75
1736135465938206680,75
1736135466036570828,75
1736135466136380836,75
1736135466238239071,75
1736135466338107106,75
1736135466436260483,75
1736135466537835232,75
1736135466637758820,75
1736135466737842535,75
1736135466838551438,75
1736135466937552596,75
1736135467037563335,75
1736135467137843352,75
1736135467238108702,75
1736135467338056051,75
1736135467439171697,75
1736135467537844424,75
1736135467637861223,75
1736135467737251190,75
1736135467837749803,75
1736135467938201748,75
1736135468037573441,75
1736135468137375600,75
1736135468237323338,75
1736135468337341187,75
1736135468437338018,75
1736135468537337543,75
1736135468637035589,75
1736135468737104682,75
1736135468838388077,75
1736135468940496942,75
1736135469037930359,75
1736135469137360246,75
1736135469236619768,75
1736135469336809393,75
1736135469436836106,75
1736135469536839426,75
1736135469636410716,75
1736135469736697730,75
1736135469836376379,75
1736135469937215429,75
1736135470037235198,75
1736135470137015062,75
1736135470236737068,75
1736135470336564861,75
1736135470436885468,75
1736135470537000142,75
1736135470636804000,75
1736135470736553707,75
1736135470836596239,75
1736135470937452908,75
1736135471036494674,75
1736135471136572497,75
1736135471236567939,75
1736135471337053389,75
1736135471436862585,0
1736135471536488191,0
1736135471636481489,0
1736135471736566366,0
1736135471836675048,0
1736135471936879736,0
1736135472036473142,0
1736135472136632836,0
1736135472236478488,0
1736135472336514392,0
1736135472436804759,0
1736135472536744445,0
1736135472636587892,0
1736135472737849118,0
1736135472836355648,0
1736135472937693135,0
1736135473037399879,0
1736135473137865427,0
1736135473237270090,1
1736135473337860320,2
1736135473439551390,3
1736135473543880922,4
1736135473641616150,5
1736135473741352718,6
1736135473842199814,7
1736135473941196661,8
1736135474040756751,9
1736135474139573512,10
1736135474240865641,11
1736135474341286174,12
1736135474441579632,13
1736135474540032439,14
1736135474641920723,15
1736135474740432759,16
1736135474839232488,17
1736135474938354154,18
1736135475039982466,19
1736135475139464748,20
1736135475239449542,21
1736135475338007532,22
1736135475438247068,23
1736135475538501512,24
1736135475637858422,25
1736135475737616305,26
1736135475837961287,27
1736135475938105987,28
1736135476038368396,29
1736135476137767702,30
1736135476239267293,31
1736135476339886531,32
1736135476439273635,33
1736135476539405399,34
1736135476639408195,35
1736135476740229968,36
1736135476839670592,37
1736135476940106520,38
1736135477040021221,39
1736135477139959365,40
1736135477239493720,41
1736135477338435617,42
1736135477439159988,43
1736135477540300701,44
1736135477640477618,45
1736135477740669281,46
1736135477839435573,47
1736135477940536031,48
1736135478038160335,49
1736135478138195046,50
1736135478239664707,51
1736135478339593982,52
1736135478437646409,53
1736135478540289153,54
1736135478639045414,55
1736135478739204977,56
1736135478838027952,57
1736135478938561367,58
1736135479038274361,59
1736135479138376014,60
1736135479238854716,61
1736135479338920743,62
1736135479438570528,63
1736135479538616037,64
1736135479638436629,65
1736135479738188524,66
1736135479838185704,67
1736135479940672477,68
1736135480038607424,69
1736135480138451036,70
1736135480238288979,71
1736135480338930641,72
1736135480436219899,72
1736135480536514147,72
1736135480636776777,72
1736135480736778963,72
1736135480836696844,72
1736135480936533635,72
1736135481037348997,72
1736135481136440806,72
1736135481236791277,72
1736135481337783255,72
1736135481437499500,72
1736135481537846444,72
1736135481638048920,72
1736135481738331515,72
1736135481838084498,72
1736135481937637330,72
1736135482037634855,72
1736135482137628573,72
1736135482238885041,72
1736135482338025707,72
1736135482437403473,72
1736135482536462317,72
1736135482637028726,72
1736135482736561819,72
1736135482837738590,72
1736135482937466565,72
1736135483036668514,72
1736135483136399091,72
1736135483236502200,72
1736135483337014676,72
1736135483437470158,72
1736135483536790355,72
1736135483637810623,72
1736135483738016763,72
1736135483837853357,72
1736135483936725774,72
1736135484037770427,72
1736135484137043264,72
1736135484237525965,72
1736135484337311762,72
1736135484436658718,72
1736135484537085644,72
1736135484637168103,72
1736135484737534356,72
1736135484837635178,72
1736135484937593446,72
1736135485036653389,72
1736135485137253425,72
1736135485237669108,72
1736135485337382951,72
1736135485437061449,72
1736135485537518860,72
1736135485637534784,72
1736135485737573979,72
1736135485837964165,72
1736135485937908817,72
1736135486037581982,72
1736135486136980758,72
1736135486236857553,72
1736135486336672471,72
1736135486437001001,72
1736135486536936524,72
1736135486636852820,72
1736135486736990948,72
1736135486838181446,72
1736135486936918135,72
1736135487037272813,72
1736135487136852445,72
1736135487237496739,72
1736135487336872791,72
1736135487437105714,72
1736135487537188166,72
1736135487636893319,72
1736135487736637355,72
1736135487838220318,72
1736135487937500503,72
1736135488037993978,72
1736135488138678244,72
1736135488237937619,72
1736135488337753485,72
1736135488437591715,72
1736135488537102816,72
1736135488637608060,72
1736135488736532726,72
1736135488836591633,72
1736135488936952108,0
1736135489036838896,0
1736135489136551639,0
1736135489236522713,0
1736135489336516978,0
1736135489436908730,0
1736135489537622459,0
1736135489636574694,0
1736135489736547920,0
1736135489836673308,0
1736135489936733276,0
1736135490036586750,0
1736135490136823303,0
1736135490236768775,0
1736135490336801360,0
1736135490437051218,0
1736135490537191913,0
1736135490637071053,0
1736135490736689500,0
1736135490837004417,0
1736135490938263647,1
1736135491038320445,2
1736135491138148590,3
1736135491238269346,4
1736135491337911555,5
1736135491440233450,6
1736135491538691226,7
1736135491637932121,8
1736135491739160790,9
1736135491838182289,10
1736135491938052652,11
1736135492039644303,12
1736135492141350265,13
1736135492242092922,14
1736135492339980829,15
1736135492439274491,16
1736135492539096191,17
1736135492639509978,18
1736135492739258344,19
1736135492840391394,20
1736135492939902398,21
1736135493039879977,22
1736135493140036716,23
1736135493238638424,24
1736135493338414888,25
1736135493438491951,26
1736135493540003200,27
1736135493639793951,28
1736135493739983731,29
1736135493839635926,30
1736135493940199589,31
1736135494040131411,32
1736135494140028537,33
1736135494240737630,34
1736135494341148568,35
1736135494440240713,36
1736135494538408785,37
1736135494641091063,38
1736135494738337367,39
1736135494838454842,40
1736135494938288190,41
1736135495038616636,42
1736135495138103320,43
1736135495239890557,44
1736135495338328878,45
1736135495439043899,46
1736135495541242518,47
1736135495639852659,48
1736135495740447066,49
1736135495839317037,50
1736135495939864376,51
1736135496040507383,52
1736135496141711498,53
1736135496240732958,54
1736135496340362224,55
1736135496440246503,56
1736135496540317299,57
1736135496640162976,58
1736135496740854922,59
1736135496840240848,60
1736135496940197380,61
1736135497039998926,62
1736135497140220819,63
1736135497240497243,64
1736135497340506854,65
1736135497441344808,66
1736135497539613662,67
1736135497639783708,68
1736135497740246939,69
1736135497839902913,70
1736135497941085506,71
1736135498039866649,72
1736135498140275266,73
1736135498239352838,74
1736135498340141970,75
1736135498439985580,76
1736135498539666118,77
1736135498639991090,78
1736135498741114061,79
1736135498839508207,80
1736135498939130045,81
1736135499040127804,82
1736135499140650040,83
1736135499241424613,84
1736135499340081683,85
1736135499440310495,86
1736135499538283487,86
1736135499638082374,86
1736135499738002294,86
1736135499838524169,86
1736135499938298129,86
1736135500038116870,86
1736135500137670320,86
1736135500238122454,86
1736135500337634145,86
1736135500438110455,86
1736135500538070017,86
1736135500638238435,86
1736135500737968642,86
1736135500837840912,86
1736135500936265760,86
1736135501036351094,86
1736135501136576146,86
1736135501236818019,86
1736135501336366076,86
1736135501436405715,86
1736135501536417883,86
1736135501636624159,86
1736135501736726594,86
1736135501836635490,86
1736135501938728584,86
1736135502038564074,86
1736135502137803818,86
1736135502237684910,86
1736135502338007291,86
1736135502438825811,86
1736135502538389025,86
1736135502638013933,86
1736135502737939288,86
1736135502836398325,86
1736135502937600366,86
1736135503036813931,86
1736135503136732613,86
1736135503236802063,86
1736135503336760156,86
1736135503437145943,86
1736135503536950101,86
1736135503636725036,86
1736135503736658213,86
1736135503836566825,86
1736135503936819965,86
1736135504036369351,86
1736135504137085098,86
1736135504237414799,86
1736135504337740592,86
1736135504436559633,86
1736135504536482180,86
1736135504636556337,86
1736135504736669416,86
1736135504836842436,86
1736135504936671520,86
1736135505036505211,86
1736135505137630424,86
1736135505236930304,86
1736135505337819561,86
1736135505437752504,86
1736135505538064069,86
1736135505637295523,86
1736135505736990737,86
1736135505837153636,86
1736135505937592878,86
1736135506036495402,86
1736135506136629919,86
1736135506236729880,86
1736135506336512513,86
1736135506436329050,86
1736135506538043072,86
1736135506638142732,86
1736135506737830361,86
1736135506838104645,86
1736135506937844238,86
1736135507038392179,86
1736135507137974231,86
1736135507237919754,86
1736135507337764912,86
1736135507437608477,86
1736135507537747549,86
1736135507638097452,0
1736135507737611296,0
1736135507837612723,0
1736135507937594134,0
1736135508037579791,0
1736135508138014018,0
1736135508237710008,0
1736135508337367907,0
1736135508436693931,0
1736135508537012275,0
1736135508637677910,0
1736135508737820117,0
1736135508838432715,0
1736135508937756014,0
1736135509038342554,0
1736135509138297411,0
1736135509237796634,0
1736135509338131937,0
1736135509437775698,0
1736135509537464634,0
1736135509637881757,0
1736135509738481731,0
1736135509838212974,0
1736135509937346770,0
1736135510038069130,0
1736135510138276473,0
1736135510238475192,0
1736135510337616219,0
1736135510437338735,0
1736135510537931723,0
1736135510637700675,0
1736135510737163749,0
1736135510837772597,0
1736135510938175803,0
1736135511038000956,0
1736135511137730123,0
1736135511236772277,0
1736135511337696477,0
1736135511436589665,0
1736135511536605190,0
1736135511637593470,0
1736135511736615295,0
1736135511836553870,0
1736135511937566573,0
1736135512036735823,0
1736135512136453395,0
1736135512236990527,0
1736135512336603526,0
1736135512436604654,0
1736135512536765098,0
1736135512636490144,0
1736135512736380608,0
1736135512836583511,0
1736135512936505131,0
1736135513037026604,0
1736135513137801023,0
1736135513237661710,0
1736135513338446658,0
1736135513437884822,0
1736135513537845835,0
1736135513637590356,0
1736135513738000650,0
1736135513837954731,0
1736135513938025426,0
1736135514037913553,0
1736135514138285135,0
1736135514237827879,0
1736135514337226799,0
1736135514438179839,0
1736135514538556809,1
1736135514640118816,2
1736135514738088057,3
1736135514838246624,4
1736135514938036627,5
1736135515038184505,6
1736135515138140365,7
1736135515237900781,8
1736135515338282069,9
1736135515438526083,10
1736135515537674346,11
1736135515638254232,12
1736135515737619607,13
1736135515837905648,14
1736135515938377334,15
1736135516038906024,16
1736135516139056733,17
1736135516237751735,18
1736135516338967347,19
1736135516440513051,20
1736135516539870851,21
1736135516640158263,22
1736135516740758946,23
1736135516839830114,24
1736135516939818622,25
1736135517040182787,26
1736135517139662331,27
1736135517240737070,28
1736135517340261137,29
1736135517440314954,30
1736135517541100187,31
1736135517640175623,32
1736135517739641540,33
1736135517839532276,34
1736135517939457425,35
1736135518037777020,35
1736135518137961157,35
1736135518237713695,35
1736135518337775446,35
1736135518437688131,35
1736135518537693677,35
1736135518638046117,35
1736135518737723105,35
1736135518838823510,35
1736135518937534930,35
1736135519039343186,36
1736135519139892929,37
1736135519240233285,38
1736135519339286645,39
1736135519440766061,40
1736135519541165025,41
1736135519640306991,42
1736135519739871059,43
1736135519839600372,44
1736135519940000388,45
1736135520040069711,46
1736135520141074505,47
1736135520240113768,48
1736135520339523748,49
1736135520439077464,50
1736135520539515560,51
1736135520640681343,52
1736135520739039244,53
1736135520840544756,54
1736135520940607626,55
1736135521039968715,56
1736135521140208081,57
1736135521240522986,58
1736135521340706317,59
1736135521439893572,60
1736135521540557685,61
1736135521640806618,62
1736135521739544551,63
1736135521839768999,64
1736135521940608956,65
1736135522040028993,66
1736135522139926693,67
1736135522240705397,68
1736135522337730274,69
1736135522437819189,70
1736135522537780488,71
1736135522639782276,72
1736135522740526284,73
1736135522840054491,74
1736135522938011316,75
1736135523038572975,76
1736135523138400425,77
1736135523239101001,78
1736135523338088484,79
1736135523438534809,80
1736135523537808873,81
1736135523638028248,82
1736135523739544185,83
1736135523838198700,84
1736135523938144178,85
1736135524038012792,86
1736135524137981311,87
1736135524236548964,87
1736135524336616496,87
1736135524436598789,87
1736135524536581375,87
1736135524636668954,87
1736135524736444805,87
1736135524837157022,87
1736135524936724938,87
1736135525036716510,87
1736135525136642547,87
1736135525236642282,87
1736135525336518549,87
1736135525436665596,87
1736135525536605290,87
1736135525638719702,87
1736135525737161100,87
1736135525836255387,87
1736135525936615230,87
1736135526037282891,87
1736135526136314251,87
1736135526236455045,87
1736135526336516562,87
1736135526437858613,87
1736135526536521750,87
1736135526636603295,87
1736135526736657660,87
1736135526836333041,87
1736135526937596917,87
1736135527036756413,87
1736135527136717524,87
1736135527236420865,87
1736135527336695717,87
1736135527437683840,87
1736135527537157607,87
1736135527636654156,87
1736135527736431496,87
1736135527837441390,87
1736135527936681384,87
1736135528037994538,87
1736135528137952731,87
1736135528237546680,87
1736135528337115441,87
1736135528437358162,87
1736135528536917967,87
1736135528639076106,87
1736135528736874247,87
1736135528836771858,87
1736135528937444575,87
1736135529037166870,87
1736135529136488042,87
1736135529237072073,87
1736135529336560596,87
1736135529436864918,87
1736135529536496925,87
1736135529637933976,87
1736135529736520477,87
1736135529836727299,87
1736135529937161783,87
1736135530037477676,87
1736135530136898050,87
1736135530236650360,87
1736135530336751645,87
1736135530438002389,87
1736135530536538474,87
1736135530636649218,87
1736135530736832875,87
1736135530836588279,87
1736135530936660611,87
1736135531037689424,87
1736135531136574956,87
1736135531236665860,87
1736135531336807488,87
1736135531436641377,87
1736135531536821406,87
1736135531636815722,87
1736135531737045533,87
1736135531836763576,87
1736135531936766098,87
1736135532037001329,87
1736135532137294806,87
1736135532237144383,87
1736135532336783929,0
1736135532436782371,0
1736135532536829282,0
1736135532636579545,0
1736135532736806449,0
1736135532836742355,0
1736135532936709618,0
1736135533036904634,0
1736135533136783773,0
1736135533238225808,0
1736135533336636786,0
1736135533436578251,0
1736135533537706635,0
1736135533636541288,0
1736135533736922037,0
1736135533837290472,0
1736135533937129597,0
1736135534037456104,0
1736135534137694577,1
1736135534241613078,2
1736135534340209439,3
1736135534439454763,4
1736135534541452926,5
1736135534639640940,6
1736135534737761580,7
1736135534838359169,8
1736135534937690811,9
1736135535038081367,10
1736135535139283443,11
1736135535240480271,12
1736135535339766228,13
1736135535439694134,14
1736135535539294212,15
1736135535638580119,16
1736135535738527792,17
1736135535837746505,18
1736135535938061429,19
1736135536039222149,20
1736135536138850779,21
1736135536238329542,22
1736135536338004007,23
1736135536438961660,24
1736135536538430153,25
1736135536637774988,26
1736135536738655698,27
1736135536838234346,28
1736135536940129645,29
1736135537040156022,30
1736135537139115812,31
1736135537236899793,31
1736135537337536179,31
1736135537437078818,31
1736135537537333668,31
1736135537637579360,31
1736135537737392110,31
1736135537836970646,31
1736135537937470338,31
1736135538036994002,31
1736135538136892060,31
1736135538238465830,32
1736135538338387349,33
1736135538438013313,34
1736135538538434398,35
1736135538637975633,36
1736135538739989710,37
1736135538839193570,38
1736135538938940346,39
1736135539037950896,40
1736135539138773785,41
1736135539238415755,42
1736135539339097944,43
1736135539438238194,44
1736135539538522776,45
1736135539638296630,46
1736135539738603974,47
1736135539837893661,48
1736135539938013188,49
1736135540038647887,50
1736135540138337114,51
1736135540238759999,52
1736135540338150352,53
1736135540438113606,54
1736135540537925821,55
1736135540638301630,56
1736135540738479771,57
1736135540838204344,58
1736135540938438070,59
1736135541038289857,60
1736135541140017388,61
1736135541239807471,62
1736135541339636754,63
1736135541439941660,64
1736135541539056812,65
1736135541639585503,66
1736135541740159287,67
1736135541841881637,68
1736135541939220479,69
1736135542040092816,70
1736135542140102493,71
1736135542239141162,72
1736135542338292299,73
1736135542438577407,74
1736135542538438859,75
1736135542639512116,76
1736135542737467749,76
1736135542837189021,76
1736135542942128691,76
1736135543037643693,76
1736135543136720290,76
1736135543237870368,76
1736135543337443917,76
1736135543436970278,76
1736135543537019297,76
1736135543636725510,76
1736135543737012540,76
1736135543836961022,76
1736135543937088656,76
1736135544037197676,76
1736135544136959020,76
1736135544237373706,76
1736135544337250474,76
1736135544437198123,76
1736135544537069231,76
1736135544637834215,76
1736135544736849557,76
1736135544837649314,76
1736135544937355868,76
1736135545036550803,76
1736135545136513148,76
1736135545236494609,76
1736135545336429172,76
1736135545436957066,76
1736135545536967540,76
1736135545636334142,76
1736135545736658518,76
1736135545837724116,76
1736135545936910625,76
1736135546036873851,76
1736135546137639263,76
1736135546236413796,76
1736135546336524585,76
1736135546437346601,76
1736135546536253139,76
1736135546636536438,76
1736135546737147794,76
1736135546836834146,76
1736135546936420735,76
1736135547036793458,76
1736135547136680872,76
1736135547237961196,76
1736135547337118316,76
1736135547436666482,76
1736135547536813255,76
1736135547637053753,76
1736135547736725207,76
1736135547836553401,76
1736135547941601363,76
1736135548036709313,76
1736135548136300827,76
1736135548237286714,76
1736135548337235110,76
1736135548438063365,76
1736135548536618619,76
1736135548637361766,76
1736135548737141850,76
1736135548836878242,76
1736135548937958815,76
1736135549037143274,76
1736135549137373761,76
1736135549237639452,76
1736135549337584469,76
1736135549437341479,76
1736135549537112434,76
1736135549637152317,76
1736135549737153228,76
1736135549836887785,76
1736135549937674852,76
1736135550037341403,76
1736135550137390462,76
1736135550237237677,76
1736135550337570992,76
1736135550437771061,76
1736135550536332504,76
1736135550637508010,76
1736135550737740488,76
1736135550837295401,0
1736135550937029176,0
1736135551037243260,0
1736135551137756457,0
1736135551237461607,0
1736135551337668998,0
1736135551436467068,0
1736135551536501559,0
1736135551636354272,0
1736135551736869042,0
1736135551836450323,0
1736135551936680927,0
1736135552036332237,0
1736135552137071210,0
1736135552237094830,0
1736135552337621229,0
1736135552437413009,0
1736135552537990433,1
1736135552638244639,2
1736135552738827073,3
1736135552837816116,4
1736135552937892993,5
1736135553037950965,6
1736135553139515346,7
1736135553238966644,8
1736135553339467866,9
1736135553439290912,10
1736135553537291532,11
1736135553638205277,12
1736135553739114595,13
1736135553837885212,14
1736135553939429616,15
1736135554038826983,16
1736135554139248486,17
1736135554238966425,18
1736135554338933256,19
1736135554438459722,20
1736135554538794725,21
1736135554638530968,22
1736135554739927176,23
1736135554839055003,24
1736135554939267949,25
1736135555039196980,26
1736135555138937220,27
1736135555239097397,28
1736135555339103058,29
1736135555439139918,30
1736135555538976636,31
1736135555639251295,32
1736135555738936964,33
1736135555837321632,33
1736135555937508410,33
1736135556037304232,33
1736135556137463796,33
1736135556236934185,33
1736135556337595520,33
1736135556437651773,33
1736135556537384027,33
1736135556637354281,33
1736135556736416193,33
1736135556838084512,33
1736135556937402969,33
1736135557037422935,33
1736135557139148950,34
1736135557239252851,35
1736135557339360188,36
1736135557438821869,37
1736135557539174148,38
1736135557639167384,39
1736135557739461547,40
1736135557839306729,41
1736135557937715729,42
1736135558038986040,43
1736135558139607428,44
1736135558238882141,45
1736135558338770501,46
1736135558439360320,47
1736135558539344858,48
1736135558639935529,49
1736135558739576210,50
1736135558838216598,51
1736135558939091115,52
1736135559039398429,53
1736135559139368711,54
1736135559238992389,55
1736135559338934847,56
1736135559439430019,57
1736135559539114470,58
1736135559639221705,59
1736135559739409658,60
1736135559839139633,61
1736135559939240855,62
1736135560040164611,63
1736135560139656583,64
1736135560238950831,65
1736135560338105298,66
1736135560439074809,67
1736135560539387802,68
1736135560639545787,69
1736135560739211894,70
1736135560838896553,71
1736135560938976456,72
1736135561038169154,73
1736135561136963342,73
1736135561237400385,73
1736135561336922943,73
1736135561436470107,73
1736135561537092633,73
1736135561637386589,73
1736135561736574838,73
1736135561837233732,73
1736135561936669198,73
1736135562036669762,73
1736135562137283308,73
1736135562236597359,73
1736135562337840322,73
1736135562437581444,73
1736135562536988006,73
1736135562637558765,73
1736135562736943547,73
1736135562837399191,73
1736135562937832916,73
1736135563036938690,73
1736135563137331928,73
1736135563237248614,73
1736135563336770889,73
1736135563436806685,73
1736135563536985366,73
1736135563637440839,73
1736135563737374095,73
1736135563837728402,73
1736135563937653413,73
1736135564037648523,73
1736135564137926236,73
1736135564237499162,73
1736135564337755867,73
1736135564437461661,73
1736135564537863553,73
1736135564637590375,73
1736135564737321466,73
1736135564837871994,73
1736135564937307366,73
1736135565037440762,73
1736135565137461167,73
1736135565238107140,73
1736135565337198564,73
1736135565437167314,73
1736135565537200752,73
1736135565637442308,73
1736135565736780007,73
1736135565837688057,73
1736135565937036596,73
1736135566036711021,73
1736135566136514211,73
1736135566237318908,73
1736135566336561441,73
1736135566436987697,73
1736135566536694729,73
1736135566636609947,73
1736135566737462012,73
1736135566836864050,73
1736135566936611619,73
1736135567037748549,73
1736135567136755825,73
1736135567237024968,73
1736135567336564058,73
1736135567437418716,73
1736135567537544874,73
1736135567637615018,73
1736135567737346685,73
1736135567837184910,73
1736135567937032021,73
1736135568036245469,73
1736135568137298822,73
1736135568237143940,73
1736135568337393545,73
1736135568436706525,73
1736135568536808406,73
1736135568637391651,73
1736135568737385142,73
1736135568837584954,73
1736135568937610004,73
1736135569037478684,0
1736135569137830667,0
1736135569236584051,0
1736135569337239496,0
1736135569437839700,0
1736135569537257122,0
1736135569636932994,0
1736135569737006211,0
1736135569837294768,0
1736135569936605803,0
1736135570037322168,0
1736135570138033336,0
1736135570237362064,0
1736135570337485403,0
1736135570437923093,0
1736135570537386119,0
1736135570637530638,0
1736135570737623040,0
1736135570837635973,0
1736135570936639458,0
1736135571037467112,0
1736135571136531689,0
1736135571236498236,0
1736135571337947950,0
1736135571436460083,0
1736135571537002136,0
1736135571636448660,0
1736135571737205150,0
1736135571836610789,0
1736135571936653677,0
1736135572036543853,0
1736135572137625203,0
1736135572237224849,0
1736135572338125374,0
1736135572437489425,0
1736135572537305923,0
1736135572637488719,0
1736135572737971039,0
1736135572837240185,0
1736135572936793064,0
1736135573037254857,0
1736135573137029275,0
1736135573236792854,0
1736135573336906620,0
1736135573436767340,0
1736135573537651423,0
1736135573636957315,0
1736135573736770936,0
1736135573837568820,0
1736135573937801918,0
1736135574037559546,0
1736135574137622819,0
1736135574237522967,0
1736135574337577374,0
1736135574437423915,0
1736135574537339394,0
1736135574637431430,0
1736135574737471338,0
1736135574837454242,0
1736135574937257964,0
1736135575037499465,0
1736135575137234378,0
1736135575236734767,0
1736135575337297874,0
1736135575437553501,0
1736135575538390645,0
1736135575637586991,0
1736135575737369232,0
1736135575837328491,0
1736135575937329577,0
1736135576037693624,0
1736135576137304927,0
1736135576238109118,0
1736135576336423549,0
1736135576437166869,0
1736135576537796497,0
1736135576637446822,0
1736135576736917235,0
1736135576837062155,0
1736135576936613196,0
1736135577036810173,0
1736135577137211087,0
1736135577237330770,0
1736135577336878624,0
1736135577436414005,0
1736135577536709744,0
1736135577637463021,0
1736135577737394574,0
1736135577836656369,0
1736135577937698230,0
1736135578036979440,0
1736135578137477403,0
1736135578236636074,0
1736135578337049920,0
1736135578436974601,0
1736135578537577217,0
1736135578636861151,0
1736135578737060821,0
1736135578837459068,0
1736135578937792095,0
1736135579038629035,0
1736135579137465548,0
1736135579236748709,0
1736135579337028988,0
1736135579437327119,0
1736135579537656468,0
1736135579637417274,0
1736135579737763203,0
1736135579837243579,0
1736135579937843679,0
1736135580037313446,0
1736135580137319605,0
1736135580238049704,0
1736135580336680546,0
1736135580436998472,0
1736135580536528339,0
1736135580636943837,0
1736135580736878212,0
1736135580836575899,0
1736135580936815411,0
1736135581036793598,0
1736135581137971555,0
1736135581236753145,0
1736135581336605278,0
1736135581437158008,0
1736135581537486461,0
1736135581637577286,0
1736135581738159791,0
1736135581838035727,0
1736135581937133744,0
1736135582038162083,0
1736135582137908238,0
1736135582236855043,0
1736135582336993815,0
1736135582436845194,0
1736135582536606958,0
1736135582637423606,0
1736135582736583635,0
1736135582836998298,0
1736135582936898168,0
1736135583037193720,0
1736135583136675844,0
1736135583236320119,0
1736135583336196926,0
1736135583436861880,0
1736135583538025719,0
1736135583637667559,0
1736135583737241144,0
