bayesian_threshold,bayesian_diff_threshold,intersection_length_threshold,average_success_time_rate,max_success_time_rate,min_success_time_rate,average_success_rate
0.6,0.25,10,0.5672828569758595,1.0,0.0941039400037495,1.0
0.6,0.3,1,0.5454745710955614,1.0,0.0309250192346112,0.9629629629629629
0.6,0.3,5,0.5458563642488928,1.0,0.0352932656460089,0.9629629629629629
0.6,0.3,10,0.5682704853123868,1.0,0.0941039400037495,1.0
0.6,0.35,1,0.5480829491534068,1.0,0.0309250192346112,0.9629629629629629
0.6,0.35,5,0.5484647423067384,1.0,0.0352932656460089,0.9629629629629629
0.6,0.35,10,0.5713726286840524,1.0,0.0941039400037495,1.0
0.6,0.4,1,0.5491265315934741,1.0,0.0309250192346112,0.9629629629629629
0.6,0.4,5,0.5495083247468057,1.0,0.0352932656460089,0.9629629629629629
0.6,0.4,10,0.5729100458010767,1.0,0.0941039400037495,1.0
0.6,0.45,1,0.5533069406714256,1.0,0.0309250192346112,0.9629629629629629
0.6,0.45,5,0.5536887338247571,1.0,0.0352932656460089,0.9629629629629629
0.6,0.45,10,0.5770551991479775,1.0,0.0941039400037495,1.0
0.6,0.5,1,0.5788841450021798,1.0,0.0309250192346112,1.0
0.6,0.5,5,0.5792659381555112,1.0,0.0412334343745612,1.0
0.6,0.5,10,0.5952829328475965,1.0,0.0941039400037495,1.0
0.7,0.0,1,0.5915845471254081,1.0,0.0309250192346112,0.9629629629629629
0.7,0.0,5,0.6091486500724513,1.0,0.0352932656460089,0.9629629629629629
0.7,0.0,10,0.6159122358738016,1.0,0.0941039400037495,1.0
0.7,0.05,1,0.5921133256802081,1.0,0.0309250192346112,0.9629629629629629
0.7,0.05,5,0.6096774286272515,1.0,0.0352932656460089,0.9629629629629629
0.7,0.05,10,0.6159122358738016,1.0,0.0941039400037495,1.0
0.7,0.1,1,0.5921133256802081,1.0,0.0309250192346112,0.9629629629629629
0.7,0.1,5,0.6096774286272515,1.0,0.0352932656460089,0.9629629629629629
0.7,0.1,10,0.6159122358738016,1.0,0.0941039400037495,1.0
0.7,0.15,1,0.5921133256802081,1.0,0.0309250192346112,0.9629629629629629
0.7,0.15,5,0.6096774286272515,1.0,0.0352932656460089,0.9629629629629629
0.7,0.15,10,0.6164059081799806,1.0,0.0941039400037495,1.0
0.7,0.2,1,0.5921133256802081,1.0,0.0309250192346112,0.9629629629629629
0.7,0.2,5,0.6096774286272515,1.0,0.0352932656460089,0.9629629629629629
0.7,0.2,10,0.6168999104820501,1.0,0.0941039400037495,1.0
0.7,0.25,1,0.5921133256802081,1.0,0.0309250192346112,0.9629629629629629
