%time,field.header.seq,field.header.stamp,field.header.frame_id,field.axes0,field.axes1,field.buttons0,field.buttons1,field.buttons2,field.buttons3
1735646361949584006,18240,0,,0.0,0.0,0,0,0,0
1735646362058956755,18241,0,,0.0,0.0,0,0,0,0
1735646362169367812,18242,0,,0.0,0.0,0,0,0,0
1735646362281068931,18243,0,,0.0,0.0,0,0,0,0
1735646362395040214,18244,0,,0.0,0.0,0,0,0,0
1735646362501285484,18245,0,,0.0,0.0,0,0,0,0
1735646362618667348,18246,0,,0.0,0.0,0,0,0,0
1735646362730400729,18247,0,,0.0,0.0,0,0,0,0
1735646362835996966,18248,0,,0.0,0.0,0,0,0,0
1735646362955115374,18249,0,,0.0,0.0,0,0,0,0
1735646363058731888,18250,0,,0.0,0.0,0,1,0,0
1735646363173250112,18251,0,,0.0,0.0,0,0,0,0
1735646363285575621,18252,0,,0.0,0.0,0,0,0,0
1735646363396211634,18253,0,,0.0,0.0,0,0,0,0
1735646363504932734,18254,0,,0.0,0.0,0,0,0,0
1735646363614779289,18255,0,,0.0,0.0,0,0,0,0
1735646363726358370,18256,0,,0.0,0.0,0,0,0,0
1735646363837745359,18257,0,,0.0,0.0,0,0,0,0
1735646363946354820,18258,0,,0.0,0.0,0,0,0,0
1735646364064638267,18259,0,,0.0,0.0,0,0,0,0
1735646364160020020,18260,0,,0.0,0.0,0,0,0,0
1735646364267763909,18261,0,,0.0,0.0,0,0,0,0
1735646364381243226,18262,0,,0.0,0.0,0,0,0,0
1735646364495257392,18263,0,,0.0,0.0,0,0,0,0
1735646364606804894,18264,0,,0.0,0.0,0,0,0,0
1735646364712980396,18265,0,,0.0,0.0,0,0,0,0
1735646364829392024,18266,0,,0.0,0.0,0,0,0,0
1735646364936289066,18267,0,,0.0,0.0,0,0,0,0
1735646365141292121,18268,0,,0.0,0.0,0,0,0,0
1735646365148533479,18269,0,,0.0,0.0,0,0,0,0
1735646365274633260,18270,0,,0.0,0.0,0,0,0,0
1735646365379273827,18271,0,,0.0,0.0,0,0,1,0
1735646365487682792,18272,0,,0.0,0.0,0,0,1,0
1735646365602775945,18273,0,,0.0,0.0,0,0,1,0
1735646365718972418,18274,0,,0.0,0.0,0,0,1,0
1735646365825559927,18275,0,,0.0,0.0,0,0,1,1
1735646365936637496,18276,0,,0.0,0.0,0,0,1,1
1735646366045822064,18277,0,,0.0,0.0,0,0,1,1
1735646366163458885,18278,0,,0.0,0.0,0,0,1,1
1735646366270080741,18279,0,,0.0,0.0,0,0,1,1
1735646366386422699,18280,0,,0.0,0.0,0,0,1,1
1735646366488730880,18281,0,,0.0,0.0,0,0,1,1
1735646366584354823,18282,0,,0.0,0.0,0,0,1,1
1735646366699132652,18283,0,,0.0,0.0,0,0,1,1
1735646366811085512,18284,0,,0.0,0.0,0,0,1,1
1735646366931696602,18285,0,,0.0,0.0,0,0,1,1
1735646367032123816,18286,0,,0.0,0.0,0,0,1,1
1735646367144716915,18287,0,,0.0,0.0,0,0,1,1
1735646367258253513,18288,0,,0.0,0.0,0,0,1,1
1735646367364709929,18289,0,,0.0,0.0,0,0,1,1
1735646367480682421,18290,0,,0.0,0.0,0,0,1,1
1735646367589992720,18291,0,,0.0,0.0,0,0,1,0
1735646367695334432,18292,0,,0.0,0.0,0,0,1,0
1735646367819127687,18293,0,,0.0,0.0,0,0,1,0
1735646367918882401,18294,0,,0.0,0.0,0,0,1,0
1735646368032670004,18295,0,,0.0,0.0,1,0,1,0
1735646368155111369,18296,0,,0.0,0.0,0,0,1,0
1735646368242801511,18297,0,,0.0,0.0,0,0,1,0
1735646368347642470,18298,0,,0.0,0.0,0,0,1,0
1735646368462818764,18299,0,,0.0,0.0,0,0,1,0
1735646368577669092,18300,0,,0.0,0.0,0,0,1,0
1735646368683722529,18301,0,,0.0,0.0,0,0,1,0
1735646368794435774,18302,0,,0.0,0.0,0,0,1,0
1735646368912595044,18303,0,,0.0,0.0,0,0,1,1
1735646369018030153,18304,0,,0.0,0.0,0,0,1,1
1735646369130323851,18305,0,,0.0,0.0,0,0,1,1
1735646369237241108,18306,0,,0.0,0.0,0,0,1,1
1735646369349464854,18307,0,,0.0,0.0,0,0,1,1
1735646369464003475,18308,0,,0.0,0.0,0,0,1,1
1735646369579194828,18309,0,,0.0,0.0,0,0,1,1
1735646369679810059,18310,0,,0.0,0.0,0,0,1,1
1735646369799087499,18311,0,,0.0,0.0,0,0,1,1
1735646369902965342,18312,0,,0.0,0.0,0,0,1,1
1735646370023610372,18313,0,,0.0,0.0,0,0,1,1
1735646370125877389,18314,0,,0.0,0.0,0,0,1,1
1735646370235088094,18315,0,,0.0,0.0,0,0,1,1
1735646370349697290,18316,0,,0.0,0.0,0,0,1,1
1735646370460462195,18317,0,,0.0,0.0,0,0,1,1
1735646370571727676,18318,0,,0.0,0.0,0,0,1,1
1735646370681701438,18319,0,,0.0,0.0,0,0,1,1
1735646370791286559,18320,0,,0.0,0.0,0,0,1,1
1735646370893339783,18321,0,,0.0,0.0,0,0,1,1
1735646371007545498,18322,0,,0.0,0.0,0,0,1,1
1735646371110561409,18323,0,,0.0,0.0,0,0,1,1
1735646371225346739,18324,0,,0.0,0.0,0,0,1,1
1735646371341146832,18325,0,,0.0,0.0,0,0,1,1
1735646371450804782,18326,0,,0.0,0.0,0,0,1,1
1735646371558560803,18327,0,,0.0,0.0,0,0,1,1
1735646371667406179,18328,0,,0.0,0.0,0,0,1,1
1735646371778987868,18329,0,,0.0,0.0,0,0,1,1
1735646371892826051,18330,0,,0.0,0.0,0,0,1,1
1735646372006560839,18331,0,,0.0,0.0,0,0,1,1
1735646372112204909,18332,0,,0.0,0.0,0,0,1,1
1735646372228520836,18333,0,,0.0,0.0,0,0,1,1
1735646372337672412,18334,0,,0.0,0.0,0,0,1,1
1735646372443403285,18335,0,,0.0,0.0,0,0,1,0
1735646372562847113,18336,0,,0.0,0.0,0,0,1,0
1735646372667979408,18337,0,,0.0,0.0,0,0,1,0
1735646372778661490,18338,0,,0.0,0.0,0,0,1,0
1735646372889104250,18339,0,,0.0,0.0,1,0,1,0
1735646373001291692,18340,0,,0.0,0.0,0,0,1,0
1735646373115159383,18341,0,,0.0,0.0,0,0,0,0
1735646373223311244,18342,0,,0.0,0.0,0,0,0,0
1735646373338727677,18343,0,,0.0,0.0,0,0,0,0
1735646373446740846,18344,0,,0.0,0.0,0,0,0,0
1735646373999475438,18345,0,,0.0,0.0,0,0,0,0
1735646374000221446,18346,0,,0.0,0.0,0,0,0,0
1735646374010602246,18347,0,,0.0,0.0,0,0,0,0
1735646374011330910,18348,0,,0.0,0.0,0,0,0,0
1735646374011700016,18349,0,,0.0,0.0,0,0,0,0
1735646374111355534,18350,0,,0.0,0.0,0,0,0,0
1735646374221864992,18351,0,,0.0,0.0,0,0,0,0
1735646374337628481,18352,0,,0.0,0.0,0,0,0,0
1735646374452901305,18353,0,,0.0,0.0,0,0,0,0
1735646374552847139,18354,0,,0.0,0.0,0,0,0,0
1735646374678917638,18355,0,,0.0,0.0,0,0,0,0
1735646374775123530,18356,0,,0.0,0.0,0,0,0,0
1735646374889092273,18357,0,,0.0,0.0,0,0,0,1
1735646374998853061,18358,0,,0.0,0.0,0,0,0,1
1735646375112796318,18359,0,,0.0,0.0,0,0,0,1
1735646375223179670,18360,0,,0.0,0.0,0,0,0,1
1735646375334999642,18361,0,,0.0,0.0,0,0,0,1
1735646375443375939,18362,0,,0.0,0.0,0,0,0,1
1735646375554605197,18363,0,,0.0,0.0,0,0,0,1
1735646375665957707,18364,0,,0.0,0.0,0,0,0,1
1735646375779550253,18365,0,,0.0,0.0,0,0,0,1
1735646375890162929,18366,0,,0.0,0.0,0,0,0,1
1735646375997727694,18367,0,,0.0,0.0,0,0,0,1
1735646376108949610,18368,0,,0.0,0.0,0,0,0,1
1735646376227418115,18369,0,,0.0,0.0,0,0,0,1
1735646376341080063,18370,0,,0.0,0.0,0,0,0,1
1735646376458152714,18371,0,,0.0,0.0,0,0,0,1
1735646376551164352,18372,0,,0.0,0.0,0,0,0,1
1735646376682425255,18373,0,,0.0,0.0,0,0,0,1
1735646376784460733,18374,0,,0.0,0.0,0,0,0,1
1735646376891744119,18375,0,,0.0,0.0,0,0,0,1
1735646377000817754,18376,0,,0.0,0.0,0,0,0,1
1735646377114688817,18377,0,,0.0,0.0,0,0,0,1
1735646377219140814,18378,0,,0.0,0.0,0,0,0,1
1735646377335945492,18379,0,,0.0,0.0,0,0,0,1
1735646377449000998,18380,0,,0.0,0.0,0,0,0,1
1735646377554190276,18381,0,,0.0,0.0,0,0,0,1
1735646377659988282,18382,0,,0.0,0.0,0,0,0,1
1735646377777626351,18383,0,,0.0,0.0,0,0,0,1
1735646378320032993,18384,0,,0.0,0.0,0,0,0,1
1735646378330773593,18385,0,,0.0,0.0,0,0,0,1
1735646378331296780,18386,0,,0.0,0.0,0,0,0,1
1735646378331956925,18387,0,,0.0,0.0,0,0,0,1
1735646378332490031,18388,0,,0.0,0.0,0,0,0,1
1735646378439523589,18389,0,,0.0,0.0,0,0,0,1
1735646378557808249,18390,0,,0.0,0.0,0,0,0,1
1735646378669295287,18391,0,,0.0,0.0,0,0,0,1
1735646378765184225,18392,0,,0.0,0.0,0,0,0,1
1735646378873835244,18393,0,,0.0,0.0,0,0,0,0
1735646378992718523,18394,0,,0.0,0.0,0,0,0,0
1735646379096134228,18395,0,,0.0,0.0,0,0,0,0
1735646379218586981,18396,0,,0.0,0.0,0,0,0,0
1735646379318553591,18397,0,,0.0,0.0,0,0,0,0
1735646379433101113,18398,0,,0.0,0.0,0,0,0,0
1735646379538317466,18399,0,,0.0,0.0,0,0,0,0
1735646379653511327,18400,0,,0.0,0.0,0,0,0,0
1735646379772680728,18401,0,,0.0,0.0,0,0,0,0
1735646379874803836,18402,0,,0.0,0.0,0,0,0,0
1735646379982836900,18403,0,,0.0,0.0,0,0,0,0
1735646380099306489,18404,0,,0.0,0.0,0,0,0,0
1735646380205341818,18405,0,,0.0,0.0,0,0,0,0
1735646380319399468,18406,0,,0.0,0.0,0,0,0,0
1735646380427345339,18407,0,,0.0,0.0,0,0,0,0
1735646380537684856,18408,0,,0.0,0.0,0,0,0,0
1735646380654028648,18409,0,,0.0,0.0,0,0,0,0
1735646380762632941,18410,0,,0.0,0.0,0,0,0,0
1735646380876883214,18411,0,,0.0,0.0,0,0,0,0
1735646380989860817,18412,0,,0.0,0.0,0,0,0,0
1735646381096151798,18413,0,,0.0,0.0,0,0,0,0
1735646381207589037,18414,0,,0.0,0.0,0,0,0,0
1735646381322713140,18415,0,,0.0,0.0,0,0,0,0
1735646381430240624,18416,0,,0.0,0.0,0,0,0,0
1735646381542859151,18417,0,,0.0,0.0,0,0,0,0
1735646381649920967,18418,0,,0.0,0.0,0,0,0,0
1735646381763063462,18419,0,,0.0,0.0,0,0,0,0
1735646381878812092,18420,0,,0.0,0.0,0,0,0,0
1735646381986223096,18421,0,,0.0,0.0,0,0,0,0
1735646382099288868,18422,0,,0.0,0.0,0,0,0,0
1735646382205604217,18423,0,,0.0,0.0,0,0,0,0
1735646382325403679,18424,0,,0.0,0.0,0,0,0,0
1735646382431975262,18425,0,,0.0,0.0,0,0,0,0
1735646382538612538,18426,0,,0.0,0.0,0,0,0,0
1735646382649554423,18427,0,,0.0,0.0,0,0,0,0
1735646382746269353,18428,0,,0.0,0.0,0,0,0,0
1735646382859147882,18429,0,,0.0,0.0,0,0,0,0
1735646382978384575,18430,0,,0.0,0.0,0,0,0,0
1735646383084796456,18431,0,,0.0,0.0,0,1,0,0
1735646383192574394,18432,0,,0.0,0.0,0,0,0,0
1735646383304955847,18433,0,,0.0,0.0,0,0,0,0
1735646383417612518,18434,0,,0.0,0.0,0,0,0,0
1735646383526767435,18435,0,,0.0,0.0,0,0,0,0
1735646383639503175,18436,0,,0.0,0.0,0,0,0,0
1735646383746802452,18437,0,,0.0,0.0,0,0,0,0
1735646383862676381,18438,0,,0.0,0.0,0,0,0,0
1735646383976819846,18439,0,,0.0,0.0,0,0,1,0
1735646384082591443,18440,0,,0.0,0.0,0,0,1,1
1735646384192723495,18441,0,,0.0,0.0,0,0,1,1
1735646384304860077,18442,0,,0.0,0.0,0,0,1,1
1735646384417472746,18443,0,,0.0,0.0,0,0,1,1
1735646384527696460,18444,0,,0.0,0.0,0,0,1,1
1735646384643081779,18445,0,,0.0,0.0,0,0,1,1
1735646384750864159,18446,0,,0.0,0.0,0,0,1,1
1735646384862911192,18447,0,,0.0,0.0,0,0,1,1
1735646384973339911,18448,0,,0.0,0.0,0,0,1,1
1735646385086525964,18449,0,,0.0,0.0,0,0,1,1
1735646385193511180,18450,0,,0.0,0.0,0,0,1,1
1735646385307864876,18451,0,,0.0,0.0,0,0,1,1
1735646385412635234,18452,0,,0.0,0.0,0,0,1,1
1735646385530622153,18453,0,,0.0,0.0,0,0,1,1
1735646385644625898,18454,0,,0.0,0.0,0,0,1,1
1735646385743943862,18455,0,,0.0,0.0,0,0,1,1
1735646385869888170,18456,0,,0.0,0.0,0,0,1,1
1735646385974447069,18457,0,,0.0,0.0,0,0,1,1
1735646386085288860,18458,0,,0.0,0.0,0,0,1,1
1735646386192870083,18459,0,,0.0,0.0,0,0,1,1
1735646386308357867,18460,0,,0.0,0.0,0,0,1,1
1735646386417792876,18461,0,,0.0,0.0,0,0,1,0
1735646386524799274,18462,0,,0.0,0.0,0,0,1,0
1735646386641536036,18463,0,,0.0,0.0,1,0,1,0
1735646386750694732,18464,0,,0.0,0.0,0,0,1,0
1735646386863594437,18465,0,,0.0,0.0,0,0,1,0
1735646386973300086,18466,0,,0.0,0.0,0,0,1,0
1735646387077095648,18467,0,,0.0,0.0,0,0,1,0
1735646387188461549,18468,0,,0.0,0.0,0,0,1,0
1735646387309820973,18469,0,,0.0,0.0,0,0,1,0
1735646387413039767,18470,0,,0.0,0.0,0,0,1,1
1735646387525284016,18471,0,,0.0,0.0,0,0,1,1
1735646387636866326,18472,0,,0.0,0.0,0,0,1,1
1735646387748524349,18473,0,,0.0,0.0,0,0,1,1
1735646387855908860,18474,0,,0.0,0.0,0,0,1,1
1735646387975365305,18475,0,,0.0,0.0,0,0,1,1
1735646388076723711,18476,0,,0.0,0.0,0,0,1,1
1735646388198049180,18477,0,,0.0,0.0,0,0,1,1
1735646388302306254,18478,0,,0.0,0.0,0,0,1,1
1735646388410009088,18479,0,,0.0,0.0,0,0,1,1
1735646388524576741,18480,0,,0.0,0.0,0,0,1,1
1735646388630910402,18481,0,,0.0,0.0,0,0,1,1
1735646388748071006,18482,0,,0.0,0.0,0,0,1,1
1735646388858587358,18483,0,,0.0,0.0,0,0,1,1
1735646388969220919,18484,0,,0.0,0.0,0,0,1,1
1735646389078981235,18485,0,,0.0,0.0,0,0,1,1
1735646389189207049,18486,0,,0.0,0.0,0,0,1,1
1735646389301995518,18487,0,,0.0,0.0,0,0,1,1
1735646389410491929,18488,0,,0.0,0.0,0,0,1,1
1735646389530574096,18489,0,,0.0,0.0,0,0,1,1
1735646389637353359,18490,0,,0.0,0.0,0,0,1,1
1735646389745928168,18491,0,,0.0,0.0,0,0,1,1
1735646389853955245,18492,0,,0.0,0.0,0,0,1,1
1735646389972197902,18493,0,,0.0,0.0,0,0,1,1
1735646390078239043,18494,0,,0.0,0.0,0,0,1,1
1735646390187936632,18495,0,,0.0,0.0,0,0,1,0
1735646390297386423,18496,0,,0.0,0.0,0,0,1,0
1735646390414128039,18497,0,,0.0,0.0,0,0,1,0
1735646390523416587,18498,0,,0.0,0.0,1,0,1,0
1735646390631968426,18499,0,,0.0,0.0,0,0,0,0
1735646390744180659,18500,0,,0.0,0.0,0,0,0,0
1735646390854111466,18501,0,,0.0,0.0,0,0,0,0
1735646390973011424,18502,0,,0.0,0.0,0,0,0,0
1735646391082852476,18503,0,,0.0,0.0,0,0,0,0
1735646391188536936,18504,0,,0.0,0.0,0,0,0,0
1735646391291653251,18505,0,,0.0,0.0,0,0,0,0
1735646391397870706,18506,0,,0.0,0.0,0,0,0,0
1735646391503302449,18507,0,,0.0,0.0,0,0,0,0
1735646391624273496,18508,0,,0.0,0.0,0,0,0,0
1735646391730415550,18509,0,,0.0,0.0,0,0,0,0
1735646391843226462,18510,0,,0.0,0.0,0,0,0,0
1735646391953737568,18511,0,,0.0,0.0,0,0,0,0
1735646392062506758,18512,0,,0.0,0.0,0,0,0,0
1735646392173609310,18513,0,,0.0,0.0,0,0,0,0
1735646392287728061,18514,0,,0.0,0.0,0,0,0,0
1735646392396329605,18515,0,,0.0,0.0,0,0,0,0
1735646392509380754,18516,0,,0.0,0.0,0,0,0,0
1735646392623693250,18517,0,,0.0,0.0,0,0,0,0
1735646392731101934,18518,0,,0.0,0.0,0,0,0,0
1735646392845761866,18519,0,,0.0,0.0,0,0,0,0
1735646392954363732,18520,0,,0.0,0.0,0,0,0,0
1735646393058899016,18521,0,,0.0,0.0,0,0,0,0
1735646393173626727,18522,0,,0.0,0.0,0,0,0,0
1735646393283518667,18523,0,,0.0,0.0,0,0,0,0
1735646393397166331,18524,0,,0.0,0.0,0,0,0,0
1735646393505475314,18525,0,,0.0,0.0,0,0,0,0
1735646393618599832,18526,0,,0.0,0.0,0,0,0,0
1735646393733277179,18527,0,,0.0,0.0,0,0,0,1
1735646393846612604,18528,0,,0.0,0.0,0,0,0,1
1735646393950814710,18529,0,,0.0,0.0,0,0,0,1
1735646394067577512,18530,0,,0.0,0.0,0,0,0,1
1735646394178188470,18531,0,,0.0,0.0,0,0,0,1
1735646394284490468,18532,0,,0.0,0.0,0,0,0,1
1735646394398138504,18533,0,,0.0,0.0,0,0,0,1
1735646394515101303,18534,0,,0.0,0.0,0,0,0,1
1735646394618603061,18535,0,,0.0,0.0,0,0,0,1
1735646394729125069,18536,0,,0.0,0.0,0,0,0,1
1735646394838455061,18537,0,,0.0,0.0,0,0,0,1
1735646394950933341,18538,0,,0.0,0.0,0,0,0,1
1735646395063071049,18539,0,,0.0,0.0,0,0,0,1
1735646395175285673,18540,0,,0.0,0.0,0,0,0,1
1735646395287153341,18541,0,,0.0,0.0,0,0,0,1
1735646395399440322,18542,0,,0.0,0.0,0,0,0,1
1735646395504254275,18543,0,,0.0,0.0,0,0,0,1
1735646395602488245,18544,0,,0.0,0.0,0,0,0,1
1735646395718778948,18545,0,,0.0,0.0,0,0,0,1
1735646395832453967,18546,0,,0.0,0.0,0,0,0,1
1735646395936514629,18547,0,,0.0,0.0,0,0,0,1
1735646396052727024,18548,0,,0.0,0.0,0,0,0,1
1735646396158548590,18549,0,,0.0,0.0,0,0,0,1
1735646396272189324,18550,0,,0.0,0.0,0,0,0,1
1735646396385657315,18551,0,,0.0,0.0,0,0,0,1
1735646396489948642,18552,0,,0.0,0.0,0,0,0,1
1735646396603559922,18553,0,,0.0,0.0,0,0,0,1
1735646396724890484,18554,0,,0.0,0.0,0,0,0,1
1735646396809447725,18555,0,,0.0,0.0,0,0,0,1
1735646396921807203,18556,0,,0.0,0.0,0,0,0,1
1735646397031185849,18557,0,,0.0,0.0,0,0,0,1
1735646397146300276,18558,0,,0.0,0.0,0,0,0,1
1735646397257922775,18559,0,,0.0,0.0,0,0,0,1
1735646397372781449,18560,0,,0.0,0.0,0,0,0,1
1735646397475628605,18561,0,,0.0,0.0,0,0,0,0
1735646397590858739,18562,0,,0.0,0.0,0,0,0,0
1735646397706740282,18563,0,,0.0,0.0,0,0,0,0
1735646397812567470,18564,0,,0.0,0.0,0,0,0,0
1735646397922935723,18565,0,,0.0,0.0,0,0,0,0
1735646398039008709,18566,0,,0.0,0.0,0,0,0,0
1735646398142953466,18567,0,,0.0,0.0,0,0,0,0
1735646398252949758,18568,0,,0.0,0.0,0,0,0,0
1735646398371817878,18569,0,,0.0,0.0,0,0,0,0
1735646398480758419,18570,0,,0.0,0.0,0,0,0,0
1735646398593134291,18571,0,,0.0,0.0,0,0,0,0
1735646398705145856,18572,0,,0.0,0.0,0,0,0,0
1735646398814661200,18573,0,,0.0,0.0,0,0,0,0
1735646398924364882,18574,0,,0.0,0.0,0,0,0,0
1735646399035148060,18575,0,,0.0,0.0,0,0,0,0
1735646399148340644,18576,0,,0.0,0.0,0,0,0,0
1735646399261608239,18577,0,,0.0,0.0,0,0,0,0
1735646399370453943,18578,0,,0.0,0.0,0,0,0,0
1735646399467836252,18579,0,,0.0,0.0,0,0,0,0
1735646399573726780,18580,0,,0.0,0.0,0,0,0,0
1735646399685253341,18581,0,,0.0,0.0,0,0,0,0
1735646399802042179,18582,0,,0.0,0.0,0,0,0,0
1735646399922593004,18583,0,,0.0,0.0,0,0,0,0
1735646400022011444,18584,0,,0.0,0.0,0,0,0,0
1735646400133721973,18585,0,,0.0,0.0,0,0,0,0
1735646400246142522,18586,0,,0.0,0.0,0,0,0,0
1735646400356618352,18587,0,,0.0,0.0,0,0,0,0
1735646400460395265,18588,0,,0.0,0.0,0,0,0,0
1735646400573661499,18589,0,,0.0,0.0,0,0,0,0
1735646400688613673,18590,0,,0.0,0.0,0,0,0,0
1735646400801333066,18591,0,,0.0,0.0,0,0,0,0
1735646400905344992,18592,0,,0.0,0.0,0,0,0,0
1735646401016967656,18593,0,,0.0,0.0,0,0,0,0
1735646401131773767,18594,0,,0.0,0.0,0,0,0,0
1735646401245959466,18595,0,,0.0,0.0,0,0,0,0
1735646401356893121,18596,0,,0.0,0.0,0,0,0,0
1735646401462053015,18597,0,,0.0,0.0,0,1,0,0
1735646401577801764,18598,0,,0.0,0.0,0,0,0,0
1735646401691966614,18599,0,,0.0,0.0,0,0,0,0
1735646401801013139,18600,0,,0.0,0.0,0,0,0,0
1735646401907788990,18601,0,,0.0,0.0,0,0,0,0
1735646402019044943,18602,0,,0.0,0.0,0,0,0,0
1735646402136423258,18603,0,,0.0,0.0,0,0,0,0
1735646402243592473,18604,0,,0.0,0.0,0,0,1,0
1735646402344382052,18605,0,,0.0,0.0,0,0,1,0
1735646402450526294,18606,0,,0.0,0.0,0,0,1,1
1735646402566528792,18607,0,,0.0,0.0,0,0,1,1
1735646402674254326,18608,0,,0.0,0.0,0,0,1,1
1735646402791823712,18609,0,,0.0,0.0,0,0,1,1
1735646402892899360,18610,0,,0.0,0.0,0,0,1,1
1735646403010958179,18611,0,,0.0,0.0,0,0,1,1
1735646403120587095,18612,0,,0.0,0.0,0,0,1,1
1735646403232037848,18613,0,,0.0,0.0,0,0,1,1
1735646403340404152,18614,0,,0.0,0.0,0,0,1,1
1735646403450536498,18615,0,,0.0,0.0,0,0,1,1
1735646403566714610,18616,0,,0.0,0.0,0,0,1,1
1735646403674675830,18617,0,,0.0,0.0,0,0,1,1
1735646403786017176,18618,0,,0.0,0.0,0,0,1,1
1735646403897847926,18619,0,,0.0,0.0,0,0,1,1
1735646404004646364,18620,0,,0.0,0.0,0,0,1,1
1735646404117557583,18621,0,,0.0,0.0,0,0,1,1
1735646404230271922,18622,0,,0.0,0.0,0,0,1,1
1735646404332849196,18623,0,,0.0,0.0,0,0,1,1
1735646404449132928,18624,0,,0.0,0.0,0,0,1,1
1735646404560136538,18625,0,,0.0,0.0,0,0,1,1
1735646404674990163,18626,0,,0.0,0.0,0,0,1,0
1735646404783267080,18627,0,,0.0,0.0,0,0,1,0
1735646404894725138,18628,0,,0.0,0.0,0,0,1,0
1735646405001775240,18629,0,,0.0,0.0,0,0,1,0
1735646405116525241,18630,0,,0.0,0.0,0,0,1,0
1735646405222962838,18631,0,,0.0,0.0,0,0,1,0
1735646405350779580,18632,0,,0.0,0.0,0,0,1,0
1735646405448457722,18633,0,,0.0,0.0,0,0,1,0
1735646405559301323,18634,0,,0.0,0.0,0,0,1,1
1735646405672799521,18635,0,,0.0,0.0,0,0,1,1
1735646405790169194,18636,0,,0.0,0.0,0,0,1,1
1735646405898651339,18637,0,,0.0,0.0,0,0,1,1
1735646406003415430,18638,0,,0.0,0.0,0,0,1,1
1735646406114691578,18639,0,,0.0,0.0,0,0,1,1
1735646406232326983,18640,0,,0.0,0.0,0,0,1,1
1735646406338647571,18641,0,,0.0,0.0,0,0,1,1
1735646406448279777,18642,0,,0.0,0.0,0,0,1,1
1735646406561479114,18643,0,,0.0,0.0,0,0,1,1
1735646406671266493,18644,0,,0.0,0.0,0,0,1,1
1735646406785365917,18645,0,,0.0,0.0,0,0,1,1
1735646406896095903,18646,0,,0.0,0.0,0,0,1,1
1735646407004873889,18647,0,,0.0,0.0,0,0,1,1
1735646407114469527,18648,0,,0.0,0.0,0,0,1,1
1735646407224786387,18649,0,,0.0,0.0,0,0,1,1
